ERR6501829	ERR6501833	ERR6501834	SRR10813970	SRR10813971	SRR10813972	SRR10813973	SRR10813976	SRR10813977	SRR12005388	SRR12005389	SRR12005390	SRR12005391	SRR12898817	SRR12898818	SRR12898819	SRR12898823	SRR12898824	SRR12898825	SRR12933780	SRR12933782	SRR12933784	SRR17085048	SRR17085049	SRR17085050	SRR17085051	SRR17085052	SRR17085053	SRR17085054	SRR17085055	SRR3290608	SRR3290609	SRR3290610	SRR3290611	SRR3290612	SRR3290613	SRR5984237	SRR5984238	SRR5984239	SRR9336401	SRR9336402	SRR9336403	SRR9336404
kcnk1b	0.368752382671743	0.739003122331934	0.630601346202602	2.51515530911075	0.834353019417723	1.15781813513403	2.09912830217307	1.94857546320407	1.22593567905062	1.30935365938199	1.82794276057804	2.39453245624599	2.71558376593381	2.7724802377776	3.59657754632709	3.35612369152591	0.628847647989011	0.99866314864018	1.24867695648574	0.0314519302246725	1.03267301628243	0.837248332013521	0.171917330102679	1.24421877363613	0.173015576105421	2.27261193886942	0.81546641285108	0.295329010341878	0.78336821787714	0.0869871556927026	2.205126884589	0.985269367793143	0.635937374496437	1.06594510357058	1.22015022930175	1.16569426841929	0.827164717678381	1.67920350687898	1.07524392778057	2.62505745091806	0.690398480374499	1.57115793681793	0.189292563970993
kcnk3a	0.219579428446328	0.278908110676646	0.144045834177896	0.045223563969909	0.0467763945873924	0.0520634010485493	0.324678066020312	0.0611653378471889	0.0369244222823589	0.161997981453882	0.12061924744444	0.202239302038446	0.181905328740218	0.0196313342182202	0.169140091599958	0.221094010242405	0.0743688582932124	0.0561497993552791	0.0467763945873924	0.18485128557217	0.135053054894652	0.232035177380439	0	0.124518222848606	0.019139907391665	0.106023912118516	0.302077970303869	0	0.0254607495944804	0.149324628987485	0.0196313342182202	0.462030591400796	0.0277236903654289	0.135053054894652	0.0200558092285537	0.871479551432867	0.0335994838448583	0.0384199893337878	0.035190957785107	0.209072127634938	0.119178803816881	0.119918993951029	0.189292563970993
kcnq1.1	12.6768813725988	11.2173568072094	10.07850536756	68.2032227648648	87.1550248643016	90.3132171503013	76.5866038900312	69.3847396643654	69.1973223388856	2.97558596022282	4.4204072983343	3.08230463374254	2.97705104429803	1.15709484176884	0.739003122331934	0.908377470059194	0.515860627506193	0.216479383793307	0.993369708445491	1.19617170117055	0.428861782207036	0.603053638722751	50.8356985297979	28.9903931943526	51.2968655229803	32.3936862889845	36.1940253630249	40.5699363726681	40.4513697024457	44.288865104013	9.68076033583004	25.8885350872268	24.0763678804331	13.3098930494501	17.8491492935623	17.2535380520915	31.8695189179778	33.3252888822586	34.3431125688015	66.100771533982	75.3166804519477	85.4948952739805	83.8615075418112
krit1	20.8328787005754	17.5779251835918	15.7401379158656	26.5968764092593	22.8359188623759	24.6023786623398	22.9766948871708	26.6258403170063	29.5159581111412	20.1606502005041	18.9773379736629	17.6069049717592	17.5779251835918	21.4453250829707	25.0077090577329	19.6233772638398	16.9725274640088	20.7159616020101	14.8579190807186	12.3506552624949	20.7159616020101	21.2526404102208	24.0515962914644	22.7680248611447	30.3168268757721	29.5998443666534	25.1447231967724	24.8020438195235	28.015203852657	27.2095893593518	21.8644717335241	19.7277781751991	14.1384791568845	16.105564687064	13.0080872719041	16.5057097294752	33.0050494292694	26.4351102454061	27.6637407526237	27.9650091288245	35.6432808215682	33.5541756210705	36.1493250570545
lims1	122.797885203021	116.218838893409	119.785218773088	98.8711557353396	101.913643182043	102.169155804013	114.760233197081	117.72245234602	125.876168117347	133.104749826442	113.467872734348	108.439296355048	109.962787303596	56.7627027178657	55.1419040323076	42.6733025602238	83.9390083159213	257.587397276501	297.180968968137	162.517974387967	200.637003702982	272.274627904227	101.136226235597	102.169155804013	115.006490042964	86.7983287611425	123.348466669373	91.9697094484154	105.799594285403	121.966414794862	180.715386458585	179.825672155055	196.350736795803	220.993241988611	164.757922602435	177.055053524144	87.7248749014994	86.8594811986756	97.9838721037346	67.8839947635191	64.4519496943475	58.328465046693	58.945212905738
lims2	23.7783743435132	16.1989904188789	11.6857968111053	64.6574486859233	87.7248749014994	45.761218497718	68.0969187454991	108.47770777087	54.9882604736654	31.6887666325989	22.750240054886	24.6023786623398	13.4040974851578	1.23865006040306	1.60931982404597	1.4396874619289	6.78437317670553	1.41831584895874	0.798151059016802	1.80423193796459	0.749747363273011	1.30864122816194	29.6932642628476	14.7624269799559	21.8511051095058	19.8238763291564	23.206467391458	21.4745025690059	28.0667495642602	23.7677457775779	19.9650446705823	34.6398236546389	43.7118976759459	13.8182559847976	17.702297957374	13.3553120455311	19.4245227342552	20.9370380124285	23.8506613512837	103.807483838805	56.9585602034692	57.7389167897366	85.0044801852185
lmna	79.5938673871343	55.3467515677254	39.502981825378	88.8449096979373	75.5668278946445	69.5980468601346	103.918134437083	137.251792885288	116.599909656701	66.29504624911	55.6514400751314	52.3378309818776	51.8509938997844	8.06056716763734	10.8571706446063	6.92900086504782	13.35308025949	49.1622263584482	35.8374814953175	28.9051205350233	39.641441205244	35.2513266344269	64.3267143348527	48.7983696204638	76.7512765878102	54.5505587053134	30.332008255134	52.5862392933423	56.5076751090692	52.3378309818776	24.7856738752821	25.3660691180521	33.2430054545395	23.8666667949829	32.6737538019639	20.6396733647001	75.9991248908595	68.7572433152201	65.2387388729704	62.3144830955971	48.1295446033299	31.3604718024262	56.4151595659133
lmna.1	79.5938673871343	55.3467515677254	39.502981825378	88.8449096979373	75.5668278946445	69.5980468601346	103.918134437083	137.251792885288	116.599909656701	66.29504624911	55.6514400751314	52.3378309818776	51.8509938997844	8.06056716763734	10.8571706446063	6.92900086504782	13.35308025949	49.1622263584482	35.8374814953175	28.9051205350233	39.641441205244	35.2513266344269	64.3267143348527	48.7983696204638	76.7512765878102	54.5505587053134	30.332008255134	52.5862392933423	56.5076751090692	52.3378309818776	24.7856738752821	25.3660691180521	33.2430054545395	23.8666667949829	32.6737538019639	20.6396733647001	75.9991248908595	68.7572433152201	65.2387388729704	62.3144830955971	48.1295446033299	31.3604718024262	56.4151595659133
lrrc10	38.2796374396608	46.9280605187985	43.6030601358747	90.1221029444197	59.1134872464661	65.9746349862118	89.5530411476493	104.596937922297	77.7538270955919	5.63256209346595	12.1618423298319	12.5591759327135	5.16885118392662	0.315646302876986	1.57753006350399	0.422300422210064	1.4314636713104	1.41831584895874	0.535570131597579	3.77486772589478	4.22085557434059	0.714546081015906	434.056133879002	188.461865944108	328.70323575944	271.297541276301	296.025760430353	352.931219569338	383.506685286884	370.599190556952	37.4540328457693	83.2842230003031	94.45650274862	45.2429662857113	43.7176083782103	35.5599538002566	198.340826367809	145.807763286232	164.665420335712	115.623494620168	128.937747688142	168.277632035133	112.86362969993
lrrc39	12.1646907216698	9.47687509833955	9.32660904540477	84.7830077999744	72.7784748212595	84.6335698033505	88.1000208839133	85.3344531096635	57.0688340723778	7.42068375961388	7.97528958309929	6.87775234016327	4.7977824672754	0.985783891089776	1.68827730274722	1.68926668568458	2.43920364707271	1.6063211529356	1.28088927159105	1.19617170117055	1.7943325156947	1.26960182308379	36.172268423504	20.3133006100686	33.4725270961889	30.4387261143414	36.5551378276909	35.4890858531744	39.7929236766493	39.5376042750169	6.5526717888185	15.6940588249191	21.3027512440596	8.36736542420829	14.5420733503141	15.1140121115352	37.1912687077438	48.1295446033299	33.7867674605541	156.735663763977	214.249892967495	202.79630477953	180.526831847213
mios	21.0018641850596	15.1047938633354	15.985086102979	26.4351102454061	19.564820902634	31.5680720273759	27.175843573981	22.5756014539502	23.9676925145906	17.7317725087172	16.1823510401701	16.6401730654141	19.9244819143771	21.6032822453715	22.2255081982751	23.6663957076138	10.0518582792966	23.853021290717	22.5421917724479	26.0449734871083	24.9358645585431	24.5171769927198	27.695731581824	22.0469301872478	24.3752037905919	17.2877217863899	17.2003183668438	19.9726614721324	25.984976530143	24.7350428776143	13.978825788648	16.555471751615	9.98430277909973	15.4218526644009	16.8635520879127	13.4635472699791	18.7054343943443	15.8147482609213	20.0221098239531	19.9478762928951	18.2473236177649	18.2267150217188	25.3531747118686
myh11a	218.959499221214	183.812424756914	209.27498341536	229.083572513035	362.113524343151	273.064025727514	420.614815278363	340.279816000135	450.061331940423	163.484519315468	124.848271073323	149.495741756882	178.217276471386	5.9427294021172	7.61902866767679	2.03752804328034	45.9956934000758	227.261198623586	245.019402548405	170.143778862706	114.457660361089	406.482469368844	22.2585989345185	14.4456419852837	20.8826221930393	15.3274309186813	14.6703078964312	21.2701619743847	22.5472643834009	18.6225427870789	58.3951144211254	56.8595214217206	85.9114825230792	36.1595666942021	34.4266674260505	20.5026887689182	105.82340588005	108.910123832278	97.7000080316984	22.9628303122439	31.5120783311087	30.4047562854007	35.7477049749113
myh6	594.084290019312	612.136171873878	539.64753147623	4122.45944841349	8021.33259459756	8021.33259459756	2944.44395491598	2128.67097651705	4122.45944841349	196.451855686371	212.72476386601	191.427825370714	145.936150713287	0.114034215998851	0.916007064749466	0.713874510199019	0.830186156365013	0.338684864880147	1.87754772626766	16.9779868337866	5.16512626005547	1.57850507175311	4640.97681532542	2801.75707924525	4380.41520151173	3497.32479365316	2432.56681154388	3965.99149534186	3828.38756437693	3497.32479365316	6823.69034148647	10713.4130828719	15768.6585597332	10077.5552523823	3828.38756437693	3236.6810574173	9338.06142316223	8728.02659353654	10077.5552523823	606.885590104224	37.112139990401	142.030456102784	113.226556688677
myh7	1185.47392158951	1420.2793912614	1750.72735652428	178.031549345857	102.238401416048	123.843274849604	492.316027916311	215.420421629001	606.885590104224	357.309498479967	353.644997545733	401.511548988038	261.810646053007	14.6791167991448	177.694629961354	9.41885543192612	17.6390885646909	45.7834646531711	28.5150050593017	42.8787635848723	119.398424953651	22.9030781343496	15768.6585597332	12756.8402133385	24006.5264899083	15768.6585597332	8728.02659353654	14159.2130070991	15768.6585597332	12756.8402133385	14159.2130070991	19508.7986588999	16829.9213513465	4831.88244933723	3236.6810574173	4122.45944841349	16829.9213513465	15768.6585597332	16829.9213513465	493.703365536321	525.005828997653	525.005828997653	655.797651104833
myh7l	2587.2027519725	2587.2027519725	3236.6810574173	19508.7986588999	12756.8402133385	12756.8402133385	19508.7986588999	24006.5264899083	24006.5264899083	626.635715528575	725.173044708709	800.235165993901	468.767711096905	8.17794543107764	77.2884123507958	6.2951939909952	16.2210196390642	35.8073410904403	26.0831586816721	31.7989681354934	119.156890881391	17.1872591581563	10713.4130828719	9338.06142316223	11809.4696646842	10077.5552523823	9338.06142316223	9338.06142316223	10077.5552523823	10713.4130828719	15768.6585597332	24006.5264899083	33290.4820948441	16829.9213513465	11809.4696646842	11809.4696646842	33290.4820948441	24006.5264899083	33290.4820948441	24006.5264899083	24006.5264899083	24006.5264899083	24006.5264899083
myl2b	2.09936234642795	0.325587042206032	0.362534752510606	0.045223563969909	0.0467763945873924	0.0520634010485493	0.0557005342619575	0.0611653378471889	0.0369244222823589	11.510076761825	13.1362795387657	10.9471545370235	5.17753504176217	0.114034215998851	0.0148908366599029	0.0196313342182202	0.0743688582932124	0.00148611768617413	0.0200558092285537	0.18485128557217	0.0467763945873924	0.0364647111899612	0.0650441612748265	0.124518222848606	0.334373660473558	0.106023912118516	0.302077970303869	0.331587366546888	0.137091588365458	0.107467914072204	0.328186664726704	0.238169658774967	0.177708487559822	0.135053054894652	0.34741220283016	0.200479872734972	0.0335994838448583	0.0384199893337878	0.938219377135425	0.209072127634938	0.119178803816881	0.119918993951029	0.189292563970993
myl7	2308.47083641411	3236.6810574173	3151.30168341435	14159.2130070991	24006.5264899083	24006.5264899083	24006.5264899083	16829.9213513465	10713.4130828719	359.771870989336	393.035392213884	404.436801888763	212.24944002913	11.9684387387834	34.807619404152	7.20910663495681	204.686963915354	105.24224707669	55.7653229562697	94.5689592633597	158.469883142845	43.9771676400138	16829.9213513465	14159.2130070991	15768.6585597332	12756.8402133385	15768.6585597332	15768.6585597332	16829.9213513465	16829.9213513465	3965.99149534186	11809.4696646842	11809.4696646842	7420.96089480944	4831.88244933723	6412.72941783597	6823.69034148647	5865.00256167766	5414.85420892221	15768.6585597332	11809.4696646842	10077.5552523823	12756.8402133385
nkx2.5	27.2748676012372	27.7514403403585	24.5059120082914	137.299363341093	138.796913164186	134.923558012428	161.088392939671	155.146879395751	178.758981338833	9.73370579381881	12.0366768266818	13.2313685341947	6.22121643812402	3.00814089542445	2.27317913484664	2.67203243312913	14.8039867989288	6.52036338873078	3.94573506904209	1.38995782297932	5.47762817422625	3.96481662937196	365.292880957007	168.799282848807	280.329798529596	213.85091417275	258.319974386762	272.613513432243	270.173528897194	242.2276917149	30.2344451040167	51.4738408501924	57.4343059001758	35.1970964843845	27.2486540338733	27.3690864577198	124.677401248965	129.130724187813	100.005319050767	230.716692281814	224.512881012709	244.624058981552	195.647447474462
ogdha	339.477584349983	354.487910016248	358.704728861377	508.251314265321	684.848707782726	671.50154854632	626.635715528575	548.045762666523	527.974993101025	335.626746088969	347.315697314635	354.487910016248	420.614815278363	94.0516449645774	104.211530413937	83.6918707987543	51.576896036659	77.1991701113584	89.3029032931636	53.9399480662297	88.4524891665481	80.5996070396678	429.941053382564	289.739447896755	381.881507804901	332.088955529196	265.580031276311	364.463700201723	325.423117060811	348.038239814032	468.767711096905	588.809116331403	699.981564261961	556.268768634548	454.747188565525	490.263851414635	619.548314616181	586.893621878357	571.513947602559	706.132596840896	760.183670050592	718.622796542488	851.785388825666
prrx1a	46.086618802102	34.0079161778871	18.8632827448055	8.0008363655244	18.994995910656	13.2453907566568	6.95081908792043	5.93475580961333	12.7612227576564	45.6907064483329	44.2219759840093	35.6895889700306	28.7682599896186	23.9714866629823	21.4969714889834	13.6142661742942	12.5112768756241	15.092697813344	12.0039693052399	16.1823510401701	7.70028662312805	18.7254208249178	36.5551378276909	71.6135149737046	49.7140525591254	53.9463846209981	68.4956695782322	56.4634458261402	46.8859643973371	65.9746349862118	73.2907744210982	63.2057906480101	73.9440149632981	60.5086135319341	51.0652902785863	35.9028940434501	28.3223035984838	22.1523121299229	29.3129610211449	7.86981955059251	2.28372998221644	2.24027045193257	3.60101330008745
rangrf	2.74855785809627	1.86609668689099	1.74528121108019	13.5928739820428	15.289861727583	14.7087145078352	13.4040974851578	16.985962623912	10.3647981541777	2.76846305622372	4.35697083594655	6.8124768395621	3.23105245522741	10.0543998965101	8.84588954519058	14.7692141983639	42.4680850968299	12.0017457927095	11.1307864549934	16.4147255227793	12.7101632728159	12.7181464255225	12.3912622643866	11.0678874572345	12.7710164665533	9.79522358977803	13.5416282034413	11.5765043655524	12.5043329640887	12.7826538989514	7.65407631195386	6.51899837647936	7.30832404243848	7.68526401007684	4.8084458969771	3.54339533697707	2.02328564352086	3.30344933456246	3.23139143472634	17.6788291127438	17.0159940390276	18.2267150217188	14.1196908570559
rbfox1	28.3060321043868	42.9473660474771	31.3770453010543	6.56923090723084	10.5788663158118	9.82113267327545	10.9367404911458	9.96306957519193	9.50287374109089	46.1151919147567	38.4158797866002	29.477313854882	27.3364453876752	51.6946180001513	37.7044028310027	55.6592981443045	26.5512351538297	15.9701880275875	49.7277452152361	27.0441273174613	11.5163213844197	21.2526404102208	7.46291303985691	15.1805702426565	8.11355016760002	5.49003123793023	7.33942965532468	10.2600536596519	6.55600650453611	8.80634761368763	6.92121549398396	7.32845835591808	13.7044244447801	21.1806941087529	26.771851616429	32.3480267029453	17.208369962593	16.0835601897118	9.41759920778038	7.49695457658174	4.34792730332583	5.04439871454038	4.77665270720457
rbfox1l	330.006577405161	348.611644081382	312.87920727633	363.768718025579	175.930742880587	232.605249864604	263.305022190669	362.113524343151	515.255619283441	108.039240922583	122.863395223658	113.772754045716	96.7053899807239	5.63449602902756	7.72734641780893	4.96010188932653	7.95128688476831	17.7193963665426	17.5699416056089	17.4883464822363	24.5546123772355	34.2998280161723	1302.76448486736	619.548314616181	1052.23170683357	573.216802972868	847.263843938925	898.553409264902	1035.78004120053	948.031723685125	1302.76448486736	2747.78293480831	5865.00256167766	2016.52482065013	1045.60268836621	1040.1249020281	1361.78475639902	1167.86609313615	1116.8420457187	169.490510779593	143.704331674503	133.289598192387	184.793104416342
scn1ba	3.53674643232439	3.5531518162913	2.16264248192999	8.68603831646714	10.9213758029315	12.6077555606884	4.9804671795363	8.32573861307078	9.44047263892297	7.36594870625243	7.49988202446741	5.36741802589076	4.7260489279701	11.6506743424071	13.0273099299702	11.9510786080324	1.10635264449613	3.21128205223529	5.52056604660165	2.40963184005919	1.72907018991248	2.16817494177328	0.327912268636902	1.29263369664178	0.582140832301965	0.996042748684845	1.35597863387959	0.173015576105421	2.69929674191942	2.27261193886942	1.96935526526751	1.93328556199819	0.281355057869244	3.09449230793546	1.60803533756817	2.6805623643359	2.18267467883424	1.87060941078521	1.21023300609118	7.49695457658174	10.9279786310936	9.81788531531951	9.12269290334373
scn1bb	1.07271507073657	2.474491224026	3.90152367972374	1.40471200398756	1.36255555839829	1.15781813513403	1.48103419255084	1.46248580150193	0.588665755975936	1.61990978852595	2.07457639920898	1.57753006350399	3.15611289727143	12.6440932100042	7.77500258431419	11.4135356306153	0.154822553411393	1.04396245078123	2.37775687646585	4.21821787371311	1.0904815271188	1.01626184547864	0.00518669513318399	0.191957230319046	0.0308886639891513	0.482300536323355	0.81546641285108	0.244785318111118	0.54272611735463	0.599330580858907	1.46851375539236	0.94515152345199	1.45128413180192	1.67765180777747	0.873501944113212	1.45815064101021	3.40361450726463	3.53725148440108	2.5742867121869	0.209072127634938	0.690398480374499	1.15523993401311	0.189292563970993
scn3b	3.44829044887126	6.06305166685415	6.54077629908816	415.221956718446	346.153482257596	416.404419821687	369.946515109591	253.26171428736	408.306308833649	6.90184584593717	8.04195072010962	9.48660500104804	6.87202896866087	11.1384588097529	9.53799363937767	9.60425445803902	6.96410829961734	8.79774484392138	10.367674151736	12.6358943211548	7.43004478597639	4.6509207306595	6.25996726349452	4.03230816935039	5.04309973029862	3.44647228576977	3.23680828719701	5.86873501625544	5.37443170085399	2.96673316982907	8.96239162186705	5.81602644075555	8.17773888827449	9.67616919156031	8.4995037890231	9.68936591399754	7.86981955059251	4.9327019285294	5.55526381039935	287.651038046827	256.899354889308	337.071522746268	286.499685433565
scn4ba	16.5717868091984	20.104599227695	18.7447713706511	109.853305970773	115.11530938068	112.170866311419	128.572551834604	100.854937315989	65.05682787545	6.39856528241952	6.76539000238843	6.66939249887132	7.77479604151104	1.12222421290993	1.57753006350399	0.843690141957885	0.830186156365013	2.37775687646585	1.03267301628243	1.19617170117055	2.16500944371144	1.44920079447357	218.829707467831	104.17841634625	200.637003702982	125.233940461844	134.868538759255	155.929274332123	163.561525188048	158.217647741251	49.9573428230311	78.3780778944018	89.9731258668589	84.716516638398	46.9834929069049	50.7406463698232	133.289598192387	119.939313622741	106.17100989328	64.4878150057321	63.7211327052149	61.5332915424815	72.1159512193569
scn4bb	0.232526604206994	0.396560206993325	0.232526604206994	0.43677065922002	0.595991590808622	0.95310573277592	0.0557005342619575	0.589787001318584	0.223515466676829	1.02969486948436	1.82794276057804	1.71819509762112	1.83156701478986	2.64104513179761	4.42180334606291	1.72983921393459	6.72101523046303	7.48630796559418	3.88721929623178	1.38995782297932	10.3698826247988	4.35121865192403	7.21248848092313	5.11701726359718	8.11355016760002	4.19000812094199	5.16498906201056	6.82448936080338	6.75499321769622	5.71843575159234	1.10219863004411	1.5581320735518	6.56965037873579	1.4054657291169	1.31575453150918	1.68926668568458	0.827164717678381	2.6502996105439	2.22523212192177	1.0587964365336	0.690398480374499	0.119918993951029	0.189292563970993
septin15	117.615191683587	134.287559710906	120.582498587584	70.5377509574124	98.2045204023956	110.775977459848	111.487307684161	96.056152135515	70.4983562442649	48.9968394944885	60.1680782868634	50.5165309640596	54.5505587053134	127.406661010579	139.966298971162	136.145556666063	80.1080533125627	173.804211696694	204.788043084702	156.385521782083	134.648093823364	168.648184824887	148.215534395568	105.123631901941	144.76092707708	108.650086879462	143.033215473603	125.833483154004	140.516355338246	131.50586509996	62.7704349852258	92.1020168756623	117.957080127362	76.399520271019	75.7241354891144	69.5380828495172	113.226556688677	118.236178485838	97.7000080316984	64.8616076596048	68.8114851953058	57.5883979045809	47.688904372243
sgcd	25.2447361004035	22.1383287469597	19.7524537174891	33.3542616398227	41.2262701755117	40.0065310530054	44.6873670040012	33.0735431408807	32.3886411011404	22.1110981239205	18.8199222461537	17.3388461835119	15.9108101458965	9.64857796215596	13.6328624367197	7.55210586803738	17.2342772888566	33.2141904419957	20.7031430090516	14.4915036895263	25.4849127462854	33.6434533572434	123.124015587315	78.6561639888626	104.061219840656	83.4832860786973	59.2549218540318	91.3431898434219	92.3769658449387	110.971674119998	88.4701509445844	104.395076207712	126.412572984745	108.797675910382	61.212086602882	62.4444568946396	91.9879967212583	77.276532799309	80.2208228310975	34.2466279135991	40.0569333647294	29.8504259185376	26.8346884434918
sgcg	34.5016583007838	41.6240190850694	31.514043188957	120.168248415381	116.466407384769	118.84238214165	145.574285595165	128.3641297812	120.582498587584	29.1857561710921	34.4624145482133	30.9105386626083	27.0249866772025	0.671659796885313	1.82299285798366	0.599330580858907	3.89322800098969	3.69808851414638	4.01181915770603	3.08757281827794	6.46878226564529	9.67701445248396	110.275485552836	51.3226125937376	85.2470372712252	63.8242553572159	65.8122292332395	76.8600719851259	84.3991994919254	82.4284570078778	44.7846507611418	78.6991699574016	132.382970745437	79.6890112822295	47.4513358335242	49.609119747608	85.6821107715321	76.9871448346571	76.3514937178141	91.8673577322578	77.3512568388466	60.1680782868634	82.8652700582745
si:ch211-225p5.8	0.943199770572761	0.471479356535872	0.480082527238357	0.799884813307259	0.595991590808622	0.72857924244587	0.488733195850772	0.589787001318584	0.956768555203801	6.29142571175799	7.09291360826589	6.16406420216782	3.92996189999016	0.0196313342182202	0.0148908366599029	0.34707486239913	0.239912855283671	0.308976926829602	0.162272377543684	0.654102072149459	0.135053054894652	0.157189024125378	0.171917330102679	0.25102923160314	1.20848212848697	0.653747573974623	0.567072799281153	0.639642189176755	0.944588361251461	1.09821759381902	6.39207648400184	5.16498906201056	3.9065426437949	4.57380043200721	2.41679703332975	4.50063346457854	0.972740526143771	1.30973004255934	0.65092264335845	0.209072127634938	0.690398480374499	0.681941039455572	1.07995888206457
slc2a12	34.4682425467366	18.9516002511252	29.004515192218	10.9816351860956	14.2648674867997	14.7806575128576	10.2646323654574	13.3564494587335	18.4579863400748	40.316711042508	43.2721421840594	48.5574337220941	32.4885018267188	1.81084719280891	1.9710080560414	1.75232232389553	5.5944441581216	8.40188754784681	6.25567140057981	12.9031311485986	5.88629933375441	7.21922558401022	12.986625128431	8.24427957875727	11.3613206021332	11.7195046475401	8.70332100811247	11.9604765851629	9.32041373578664	10.5932728474	8.04304539555775	10.2520240408002	8.69618102017582	10.8860124985915	11.1358464489947	12.8970216791176	4.67552782613918	5.14051093931123	3.71056910235358	25.2232287552462	26.3574196559627	16.3153319311251	18.4763419045569
slc8a4a	0.617081811372842	4.28990928968267	3.47250598132364	0.045223563969909	0.441156025233817	0.0520634010485493	0.0557005342619575	0.0611653378471889	0.352540708483458	0.790295440676121	0.582140832301965	0.232526604206994	0.373990712593994	8.54177293537491	7.51063763935321	6.46135409115277	0.0743688582932124	0.249040275602613	0.706070981238676	0.18485128557217	0.348180904158325	0.0817554960555524	0.939637870026127	1.8709937614493	0.96916911587646	1.36441308411905	0.81546641285108	1.18452542850105	0.735786629051109	2.01286231139922	0.577815499293998	1.46955736720428	0.373653372162964	0.522511814214366	1.12399464136259	0.923446235777081	2.18267467883424	2.44272265333553	1.07524392778057	0.209072127634938	0.119178803816881	0.681941039455572	1.2361100904502
smyd1b	106.623280802984	105.123631901941	90.6644650566167	200.854219062382	161.526424857336	84.8988410088247	289.324317463612	279.462318264445	94.980486496394	41.1745596482833	40.7860442239924	35.5599538002566	20.8715753291655	2.23251048238814	3.10254711090238	3.08757281827794	12.8230592930957	8.83304370356947	6.59702460320814	21.6709880878329	13.1088634473675	20.123947723684	102.9981081056	81.6341893864606	111.653828280864	97.9358194406015	98.520340298253	104.533828280245	118.680662552871	131.231651646113	30.4431892900038	69.4246378326447	58.9328783972	22.7621573694461	35.4672026241343	31.59592049806	100.052244480911	98.3078962922759	95.8709009348719	52.2109222800441	180.526831847213	183.228143411781	45.797971134474
smyd2a	20.0048459963394	19.5189550779764	19.3496001494196	74.5281299357952	73.9799546699244	70.5605898300429	100.925012358771	95.3773248601546	42.0576181093299	22.5205337096778	25.3068050771009	23.6607207276853	27.0080284819498	49.7700872000882	49.2643448325404	49.4067402807481	54.0465659497708	61.0850958155022	71.5094663757297	87.0004396300096	56.9507723106012	54.0465659497708	57.2715192002553	52.4839401837082	55.7480828462171	46.27906351098	52.7631682552665	59.4707610703677	57.9776267222049	65.9746349862118	25.1326667426735	31.8523528803998	42.3060646307309	64.7607062965589	42.1198843812262	40.7492524212367	43.3258680602202	41.5198032402996	50.2037293898082	139.722226267045	194.766024985788	186.585003708808	187.704207693185
smyd2b	11.937259249335	4.64253491734223	5.87410985792246	19.8976485960437	42.0173474886111	32.9690368590908	34.3750508732833	25.4816229045586	46.8064305293911	9.63495796880246	10.0589404502257	8.45288710098745	9.91310400592255	1.36292680069808	1.75392868754901	2.26531513167187	2.70599915867227	3.34048116778978	4.1678144651966	2.40963184005919	2.49321657888585	4.12954816765852	21.414898299267	13.6883708403649	20.3845857001169	16.3998299705402	15.7047743102387	18.380671458871	21.2788972191888	29.7521411566036	14.358154666179	22.3237505781184	31.4234983479631	21.248041297363	16.1536193783215	14.5708429894062	54.6544929246098	58.1336690080816	46.7920673931348	126.831736090606	192.780151796441	168.648184824887	128.814722707867
smyhc1	59.8584669729818	11.5600218064555	93.4427884743433	0.368752382671743	0.951599425935845	0.95310573277592	1.05586298643272	1.32934901439549	0.352540708483458	334.229288164421	331.329784238121	324.774561805563	256.899354889308	0.179371411801585	0.169140091599958	0.0196313342182202	0.0743688582932124	0.12061924744444	0.44762115612601	1.19617170117055	0.0196313342182202	0.0817554960555524	12.5768084891723	8.55728721156856	12.9824129304481	12.1763657051473	10.8610259719462	9.30231819480642	7.62062388605095	17.6519265959216	4.33394937117374	2.90374007709073	2.47857807099283	4.78958942342787	6.5585811931983	6.50912689878482	112.954165664016	140.751085182317	70.288278036227	1.32353977890215	1.38744925379722	0.119918993951029	1.8299856099835
smyhc2	127.296752218506	24.163750824486	46.8735538702391	0.43677065922002	0.951599425935845	0.0520634010485493	0.0557005342619575	0.0611653378471889	0.956768555203801	378.551797394664	311.365516247628	366.961471839611	235.346049845496	0.356136569661116	0.368752382671743	0.34707486239913	0.0743688582932124	0.348180904158325	0.201958822996696	1.59371222772144	0.173015576105421	0.106696008203898	18.8199222461537	19.1588539590339	18.1519865427497	48.8123013928928	31.694942381905	15.8686249425306	27.1781811085167	89.3723412680178	3.30865239728128	1.60455688226871	7.45334555219324	30.4921982708761	50.5254367771574	29.70308198456	46.1313338587207	56.3494745855866	42.7258843302199	0.209072127634938	0.119178803816881	0.119918993951029	1.2361100904502
sra1	11.1647654141331	7.53626783227399	7.67371501332442	10.3281160159674	12.6037546711061	13.0752234435091	12.4736918780381	15.3830643568281	11.8712065500817	9.19271100938559	9.89425401835323	8.06259489560362	6.97580706277602	8.09287480761615	7.56666629652142	6.53123709043218	78.6734487791197	24.7148411383505	17.3476543604795	25.0892479061199	25.3984127025037	29.7768308189329	27.1805186430524	29.2923293661982	26.8181440211199	32.1063977438243	42.0897028482782	34.2824715174795	29.0084885523849	28.9095282395965	12.0884074471248	19.2783975309531	14.5611101477025	14.5369655396975	20.2772568373218	27.155044258534	11.1041238192392	13.9018862908148	14.9201245390777	16.7736150003952	16.1792295041895	23.0054223975716	10.1024165667168
