ID	p.adjust
GO:0030016	2.90594919838713e-06
GO:0043292	3.03047305277447e-06
GO:0030017	1.84295211237482e-05
GO:0031430	0.00107330647977124
GO:0042383	0.00107330647977124
GO:0031672	0.00124755028067521
GO:0005811	0.00361164045934355
GO:0031674	0.0042557082963637
GO:0005901	0.00893672265222347
GO:0045335	0.00970260947458076
GO:0030315	0.00970260947458076
GO:0032982	0.00970260947458076
GO:0036379	0.0121675358039241
GO:1902495	0.0121675358039241
GO:1990351	0.0121675358039241
GO:0030139	0.0135031113405005
GO:0016529	0.0135031113405005
GO:0016324	0.0135031113405005
GO:0034702	0.0135031113405005
GO:0005788	0.0209001786364063
GO:0014704	0.0299872182014442
GO:0030018	0.0317265363374021
GO:0045177	0.0317265363374021
GO:0034358	0.0317265363374021
GO:1990777	0.0317265363374021
GO:0005865	0.0317265363374021
GO:0044853	0.0317265363374021
GO:0031838	0.0332078219277694
GO:0016528	0.0333312180998113
GO:0045121	0.0333312180998113
GO:0005891	0.0333312180998113
GO:0098857	0.0333312180998113
GO:0032994	0.0350909033427999
GO:0005833	0.0357881044960219
GO:0098533	0.038843697212607
GO:0034703	0.04139215007845
GO:0034704	0.04139215007845
GO:0034364	0.0414547905769799
GO:0016323	0.0458654894369601
