ID	p.adjust
GO:0015291	1.49229510230825e-11
GO:0008514	1.22965973483295e-10
GO:0015293	1.22965973483295e-10
GO:0046943	3.5985248819669e-10
GO:0005342	3.5985248819669e-10
GO:0015171	6.43561463290124e-10
GO:0022804	6.43561463290124e-10
GO:0022853	8.49612953565444e-10
GO:0015370	5.48577703311119e-09
GO:0015081	1.97711361474088e-08
GO:0015294	1.26509691245485e-07
GO:0015175	1.58372134111665e-07
GO:0015179	1.75035612765035e-07
GO:0009881	2.97803425369174e-07
GO:0005201	9.321420892733e-07
GO:0016918	1.11474635483505e-06
GO:0008020	1.13439595616205e-06
GO:0001228	1.13439595616205e-06
GO:0001216	1.45475609791734e-06
GO:0005179	1.62655041685079e-06
GO:0019842	3.77638652627483e-06
GO:0005343	2.18809767025239e-05
GO:0031406	2.41576633459834e-05
GO:0070888	2.64628013948859e-05
GO:0043177	2.64628013948859e-05
GO:0005212	8.05033252060863e-05
GO:0005283	8.05033252060863e-05
GO:0005416	8.1957713457121e-05
GO:0005355	0.000153211129483716
GO:0015149	0.000153211129483716
GO:0046873	0.000153211129483716
GO:0005501	0.000153211129483716
GO:0019840	0.000153211129483716
GO:0015173	0.000155090362358019
GO:0000099	0.00031547507839875
GO:0019841	0.000348787190471919
GO:0015145	0.00038368535676336
GO:0015103	0.000431086508916012
GO:0004857	0.000448229208694814
GO:0015144	0.000465143566711165
GO:0016597	0.000481192866411
GO:0015297	0.00052843828745179
GO:0005184	0.000589579873710812
GO:0051119	0.000589579873710812
GO:0160041	0.000589579873710812
GO:0000149	0.000622631735401689
GO:0015172	0.000672159409271091
GO:0008028	0.000703145763463219
GO:0005539	0.000782416195064482
GO:0015108	0.000832419069985328
GO:0008509	0.000844633206972556
GO:0042887	0.000879238757198303
GO:0004867	0.00088365633466055
GO:0001664	0.000912932844752455
GO:0015174	0.00126567401282573
GO:1901682	0.00137063862150784
GO:1901681	0.00153271393631804
GO:0008201	0.00217833724470676
GO:0015250	0.00253600621124231
GO:0030020	0.00265698628079594
GO:0043522	0.00307457874490263
GO:0004866	0.00323374932846807
GO:0005230	0.00358821855990887
GO:0072341	0.00366016093693734
GO:0005310	0.00366016093693734
GO:0005504	0.00424215159335269
GO:0030414	0.00535226368903447
GO:0140828	0.0054372598765533
GO:0005178	0.00600740283586918
GO:0043178	0.00600740283586918
GO:0005372	0.00600740283586918
GO:0015355	0.00600740283586918
GO:0033293	0.00600740283586918
GO:0004859	0.00633114329763033
GO:0071837	0.00633114329763033
GO:0061134	0.00685018069253454
GO:0004879	0.00706597480889881
GO:0098531	0.00706597480889881
GO:0016638	0.00753604050536395
GO:0022834	0.00773239994465182
GO:0005313	0.00869434088468264
GO:0061135	0.00871797150202012
GO:0046906	0.0103694170804733
GO:0019905	0.0142210254628031
GO:0003924	0.0147308964113731
GO:0031681	0.015352533465154
GO:0005216	0.015352533465154
GO:0005402	0.015352533465154
GO:0008191	0.015352533465154
GO:0016641	0.015352533465154
GO:0030275	0.015352533465154
GO:0015276	0.0159184459123222
GO:0015658	0.0164004302626427
GO:0051427	0.0176877862425743
GO:0016702	0.0179064748569182
GO:0031489	0.0194583711807313
GO:0055102	0.0194583711807313
GO:0022824	0.0200013878400869
GO:0022835	0.0200013878400869
GO:0005254	0.0201612664331853
GO:0008307	0.0201612664331853
GO:0004497	0.0201612664331853
GO:0016701	0.0207003201469768
GO:0001786	0.0215698581309385
GO:0005506	0.0232775911657564
GO:0020037	0.0232775911657564
GO:0030297	0.0232775911657564
GO:0005253	0.0232775911657564
GO:0005544	0.0233099849684618
GO:0008395	0.0240041212381293
GO:0015078	0.0240191571709695
GO:0016705	0.0243760109209864
GO:0004890	0.0280551051023968
GO:0017075	0.0280551051023968
GO:0099095	0.0280551051023968
GO:0017124	0.0306715829574693
GO:0030594	0.0309368644203876
GO:0001221	0.0343777382826437
GO:0005200	0.0343777382826437
GO:0008235	0.037118662682508
GO:0005436	0.037118662682508
GO:0015368	0.037118662682508
GO:0001968	0.0383043961964018
GO:0005243	0.041100607937132
GO:0005326	0.041100607937132
GO:0004602	0.0499441336650522
GO:0016917	0.0499441336650522
