ID	p.adjust
GO:0001750	3.11838547821141e-09
GO:0097733	1.86828352036275e-08
GO:0097731	1.94704159153224e-08
GO:0097730	3.38201066496653e-07
GO:0150034	9.91905116331175e-06
GO:0099503	1.12322840390708e-05
GO:0030424	1.18335099136511e-05
GO:0016324	1.32600849297274e-05
GO:0045177	2.24912608533207e-05
GO:0098793	2.34326506855001e-05
GO:0030312	3.34470419143895e-05
GO:0031012	3.34470419143895e-05
GO:0070382	3.34470419143895e-05
GO:0030672	3.82729161567213e-05
GO:0099501	3.82729161567213e-05
GO:0062023	0.000175228604709831
GO:0030133	0.000283000763167479
GO:0008021	0.000477903588793616
GO:0030426	0.00144496725992431
GO:0044306	0.00176960813286307
GO:0030658	0.00284172057512827
GO:0005834	0.00367454629417249
GO:0043679	0.00639855012832237
GO:1905360	0.00704613701585973
GO:0030141	0.0110071557199628
GO:0030427	0.0110071557199628
GO:0016323	0.0194168668371941
GO:0005922	0.029571620224594
GO:0031234	0.0422550632488497
GO:0031253	0.0425926917986656
GO:0009925	0.0492174992994349
