ID	p.adjust
GO:0001750	2.14442301144813e-16
GO:0097733	1.46706747099271e-15
GO:0097731	1.57676918246203e-15
GO:0097730	2.61401937683786e-14
GO:0005833	4.54600538710647e-06
GO:0031838	3.70531901199612e-05
GO:0005929	0.00022502717478386
GO:0005834	0.000314251289411032
GO:1905360	0.000544843872980538
GO:0042470	0.00380133999638778
GO:0048770	0.00380133999638778
GO:0030663	0.00943639814523545
GO:0030137	0.0119224794196363
GO:0031234	0.022117670322994
GO:0034707	0.0225431460454628
GO:0043679	0.023082017163746
GO:0044306	0.0254687901837378
GO:0034702	0.0319173489759753
GO:0005666	0.0344973603111864
GO:0030126	0.0350147333202408
GO:0098562	0.0350147333202408
GO:0005922	0.0350147333202408
GO:0098793	0.0396033592641362
GO:1990351	0.0433592494782434
GO:0030672	0.0438055570367382
GO:0099501	0.0438055570367382
GO:0009898	0.0459192182640036
