ID	p.adjust
GO:0030017	9.81556265647881e-15
GO:0030016	1.19970286941629e-14
GO:0043292	3.44408081182799e-14
GO:0031674	2.46446430405196e-10
GO:0042383	3.09259141875337e-10
GO:0030018	2.80012942917601e-09
GO:0031672	2.66599306674374e-07
GO:0036156	3.31010957846135e-05
GO:0005858	0.000136332305014052
GO:0098984	0.000136332305014052
GO:0005912	0.000220592602758469
GO:0031430	0.000220592602758469
GO:0032279	0.000285835952218306
GO:0014704	0.000286879895884923
GO:0001725	0.000286879895884923
GO:0097517	0.000286879895884923
GO:0044291	0.000295831751769335
GO:0030315	0.000387998586319942
GO:0043679	0.000435590718377618
GO:0005901	0.000435590718377618
GO:0099572	0.000435590718377618
GO:0032432	0.000435590718377618
GO:0042641	0.000435590718377618
GO:0014069	0.000787273618442641
GO:0005884	0.000820794137718505
GO:0044853	0.000820794137718505
GO:0036379	0.000820794137718505
GO:0044306	0.000901378407641153
GO:1902495	0.000964740637808466
GO:0042734	0.00154736895175127
GO:1990351	0.00193700773682526
GO:0099634	0.00217055702386362
GO:0016528	0.00239288416050222
GO:0150034	0.00256942193344494
GO:0016010	0.00256942193344494
GO:0045178	0.00256942193344494
GO:0098982	0.00320936801226644
GO:0009925	0.00358347165837333
GO:0030286	0.00358347165837333
GO:0005865	0.00404384639485419
GO:0090665	0.00549598666793076
GO:0030027	0.00596204872096415
GO:0048786	0.00620840997197294
GO:0031252	0.00899605858571233
GO:0034703	0.00899605858571233
GO:0034702	0.00899605858571233
GO:0045121	0.00899605858571233
GO:0043235	0.00899605858571233
GO:0098857	0.00904805833341474
GO:0016342	0.011733781226975
GO:0045211	0.0120834337195938
GO:0033391	0.0162601813692199
GO:0098839	0.0163393448686377
GO:0031941	0.0169282806949094
GO:0000164	0.0213959747333432
GO:0043034	0.0240736471152542
GO:0043195	0.0240736471152542
GO:0016323	0.0246178321422306
GO:0070069	0.0246178321422306
GO:0048787	0.0246178321422306
GO:0032426	0.0258619210903982
GO:0098858	0.0266810974601962
GO:0031514	0.0272701551564442
GO:0032982	0.0282078542965908
GO:0030175	0.0300991849579161
GO:0043186	0.0301740440861759
GO:0045495	0.0301740440861759
GO:0060293	0.0301740440861759
GO:0016328	0.0328753612449311
GO:0016529	0.0404902593383611
