ID	p.adjust
GO:0022804	6.01782493415683e-20
GO:0015291	2.15126127610613e-18
GO:0008514	2.40234514892954e-18
GO:0046943	1.50786569236792e-15
GO:0005342	1.50786569236792e-15
GO:0015293	2.78868798460331e-15
GO:0022853	2.15549042415607e-14
GO:0043177	1.06141891463066e-13
GO:0015171	2.05413651316575e-13
GO:0031406	2.30650752856369e-13
GO:0005201	1.62746058875783e-12
GO:0015370	1.24071967644584e-11
GO:0015081	2.12887025177775e-11
GO:0016597	2.76130562384598e-10
GO:0015175	2.99402918362404e-10
GO:0050839	4.35169346187743e-10
GO:0015179	5.28617195660089e-10
GO:0019842	8.67835255376007e-10
GO:0015294	1.48259569313079e-09
GO:0046873	1.62707273492647e-09
GO:0005179	3.19473999477605e-09
GO:1901681	1.14804273641003e-08
GO:0000149	2.31213814942632e-08
GO:0005539	1.19201345200679e-07
GO:0070888	1.19769143693614e-07
GO:0016918	1.84301973211692e-07
GO:0001664	1.84301973211692e-07
GO:0005212	3.50107960997138e-07
GO:0046982	9.9229676161973e-07
GO:0015103	1.50238097440568e-06
GO:0005178	2.03545187823937e-06
GO:0009881	2.03545187823937e-06
GO:0005343	2.67759650647169e-06
GO:0005283	3.11400148916095e-06
GO:0042887	3.95087838243254e-06
GO:0005355	4.32208456016139e-06
GO:0015149	4.32208456016139e-06
GO:0015297	5.42743062641274e-06
GO:0008028	5.50190573751709e-06
GO:0016595	6.49596235521029e-06
GO:0008201	6.49596235521029e-06
GO:0015172	7.24581390735922e-06
GO:0005230	7.24581390735922e-06
GO:0015145	7.79162687103722e-06
GO:0005501	8.69042462026198e-06
GO:0008020	9.7680582246857e-06
GO:0015173	9.7680582246857e-06
GO:0005184	9.7680582246857e-06
GO:0051119	9.7680582246857e-06
GO:0160041	9.7680582246857e-06
GO:0046906	1.12660595943734e-05
GO:0030020	1.12660595943734e-05
GO:0005416	1.29172089152665e-05
GO:0008509	1.29306456367866e-05
GO:0015144	1.62323257523503e-05
GO:0019840	1.62323257523503e-05
GO:0017075	1.88137522182237e-05
GO:0015108	2.37196662784381e-05
GO:0005216	2.61941367163342e-05
GO:0017124	2.8824941534139e-05
GO:0004857	3.78379933789328e-05
GO:0030297	5.30395996994681e-05
GO:0020037	5.6223164423422e-05
GO:0016829	6.74713748549299e-05
GO:1901682	7.53724741514873e-05
GO:0001968	7.6962365888334e-05
GO:0043178	7.87569686780861e-05
GO:0019841	8.85973555491379e-05
GO:0022834	8.97617443526956e-05
GO:0051427	0.000109736632709333
GO:0005506	0.000123035775970882
GO:0005313	0.000135021421208592
GO:0033218	0.000147088881647615
GO:0005310	0.000177953636682056
