ID	p.adjust
GO:0042692	1.78913397407795e-12
GO:0045444	4.38767260751468e-12
GO:1901652	2.38635897776636e-11
GO:0030099	7.45233446541829e-11
GO:0051146	6.39039008586295e-10
GO:0042060	1.27020974868952e-09
GO:0050767	1.66390323182859e-09
GO:0003007	2.02498682925498e-09
GO:0048872	3.36655755570751e-09
GO:0022411	3.36655755570751e-09
GO:0032970	3.36655755570751e-09
GO:0048588	4.1551025592062e-09
GO:0050878	4.22400170482508e-09
GO:0043434	5.67996117017339e-09
GO:0048732	5.8173545714553e-09
GO:0007264	5.82338859388428e-09
GO:1902903	1.26843210404984e-08
GO:0007596	1.26843210404984e-08
GO:0031589	1.7252459749949e-08
GO:0050817	1.7252459749949e-08
GO:0007599	1.88161243785078e-08
GO:0031032	2.12808047909109e-08
GO:0048638	2.55154109395681e-08
GO:0036293	3.63409136459814e-08
GO:0060560	3.63409136459814e-08
GO:0042063	4.05147188015816e-08
GO:0009991	4.07255367562108e-08
GO:0003012	4.49465768518634e-08
GO:0010810	4.99002632306288e-08
GO:0002791	4.99002632306288e-08
GO:0009306	5.37071461858354e-08
GO:0035592	5.53735884872705e-08
GO:0090087	5.53735884872705e-08
GO:0061008	5.97967989193035e-08
GO:0001666	7.2857023115431e-08
GO:0071692	7.74890581727289e-08
GO:0009914	8.45199724202527e-08
GO:0071496	8.49821541154846e-08
GO:0030194	8.68674647908704e-08
GO:1900048	8.68674647908704e-08
GO:0090276	8.72573275976176e-08
GO:0007517	8.72573275976176e-08
GO:0046883	8.90473161471453e-08
GO:0030111	9.37943585337654e-08
GO:0043547	1.09093508017898e-07
GO:0046879	1.21231460875851e-07
GO:0051090	1.30755221877212e-07
GO:0002790	1.40786236153083e-07
GO:0050769	1.40786236153083e-07
GO:0031668	1.43886379845055e-07
GO:1901653	1.56958333928193e-07
GO:0050708	1.56958333928193e-07
GO:0016055	2.0072545802881e-07
GO:0198738	2.25103842932521e-07
GO:0030072	2.25103842932521e-07
GO:0022604	2.25103842932521e-07
GO:0050820	2.47031178523343e-07
GO:0055001	2.50882440453106e-07
GO:0070482	2.70529665981213e-07
GO:0140694	2.7750964666282e-07
GO:0051346	2.94522646932262e-07
GO:0016236	3.35418510910407e-07
GO:0015833	3.4443826279465e-07
GO:0031331	5.42333088251706e-07
GO:0001889	5.96919460592483e-07
GO:0031098	6.24817591173396e-07
GO:0031099	7.49486523558525e-07
GO:0007160	7.64618132720231e-07
GO:0048639	7.64618132720231e-07
GO:0006109	8.17665786212605e-07
GO:2000146	8.97712962229605e-07
GO:0051235	8.97712962229605e-07
GO:0040013	9.40273597743107e-07
GO:0016197	9.49508061497827e-07
GO:0030336	1.03192867852369e-06
GO:0070661	1.08730902292229e-06
GO:0043087	1.09132743258007e-06
GO:0060538	1.22301094011893e-06
GO:0032535	1.2265803550315e-06
GO:0062013	1.23207249902174e-06
GO:0007519	1.42307906053152e-06
GO:0048771	1.42307906053152e-06
GO:0150063	1.47859041918952e-06
GO:0042886	1.54128617353325e-06
GO:0032956	1.54128617353325e-06
GO:1903036	1.54128617353325e-06
GO:0048880	1.82723792654955e-06
GO:1903706	1.83780512748881e-06
GO:0030098	1.83780512748881e-06
GO:0045927	2.03064029249631e-06
GO:0062012	2.1873556850249e-06
GO:0050796	2.27588990513192e-06
GO:0048738	2.31473840449411e-06
GO:0052547	2.35033258302534e-06
GO:0051962	2.39040153423398e-06
GO:0071375	2.39040153423398e-06
GO:0030073	2.41642374488966e-06
GO:0007254	2.51607568247159e-06
GO:0001894	2.75231579207269e-06
GO:0060249	2.75231579207269e-06
GO:0070302	2.81120905017143e-06
GO:0001654	2.88217320723903e-06
GO:0006887	2.88217320723903e-06
GO:0032922	2.88217320723903e-06
GO:0010506	2.9957041465902e-06
GO:0061448	3.05313520264244e-06
GO:0043010	3.05313520264244e-06
GO:0014706	3.14824367008328e-06
GO:0001503	3.67660343254787e-06
GO:0070371	3.71307183106236e-06
GO:1990778	3.72761619289964e-06
GO:0030193	4.05651413826038e-06
GO:0051056	4.27110279506559e-06
GO:0043254	4.52948922239082e-06
