ID	p.adjust
GO:0015711	2.85143005643452e-32
GO:0046942	3.54530517397898e-30
GO:0015849	3.54530517397898e-30
GO:0007601	2.28115357216474e-27
GO:0050953	6.55721478748319e-27
GO:0048880	5.42159002101815e-26
GO:0001654	9.11960635599253e-26
GO:0150063	1.2650748811605e-25
GO:0043010	2.4957310108187e-25
GO:0006836	7.05020803491748e-20
GO:0042886	3.39254806628549e-19
GO:0001505	4.17298413888757e-19
GO:0099003	1.71337339595363e-18
GO:0006865	1.71337339595363e-18
GO:0099504	2.28900486085842e-18
GO:0090596	4.66083755032418e-18
GO:0048592	3.3814288458084e-16
GO:0006887	2.44278478631506e-15
GO:0060041	3.12885692042877e-15
GO:0007269	9.25736454849551e-15
GO:0099643	9.25736454849551e-15
GO:0042063	1.11886914035272e-14
GO:0015807	1.92658070699562e-14
GO:0015837	3.58266410387443e-14
GO:0009914	4.62687165831196e-14
GO:0048593	9.40608356816844e-14
GO:0006520	2.09088561718801e-13
GO:0051952	2.09088561718801e-13
GO:0009063	2.12820839465956e-13
GO:0003407	2.1716636391537e-13
GO:1901605	2.37059004440571e-13
GO:0046879	1.09299611667298e-12
GO:1903532	1.12485455163748e-12
GO:0044282	1.5156034084594e-12
GO:0007611	2.35243373422167e-12
GO:0010038	2.86036581789708e-12
GO:0009583	4.5993735459272e-12
GO:0051047	6.56514768891552e-12
GO:0009416	7.32221761050079e-12
GO:0015833	7.78286932768074e-12
GO:0050890	8.52755110108991e-12
GO:1905039	1.1199955197736e-11
GO:0016079	1.18485471048395e-11
GO:1903825	1.28956672335148e-11
GO:0009314	1.42934798089752e-11
GO:0006835	1.49463470955565e-11
GO:0009306	1.50030396867065e-11
GO:0035592	1.61000214792524e-11
GO:0002088	2.19109631315521e-11
GO:0042060	2.52513938961417e-11
GO:0071692	2.60868014709432e-11
GO:0010001	3.02438563539985e-11
GO:0060042	3.05845250759761e-11
GO:0030072	3.97633373932918e-11
GO:1901606	5.63652936029772e-11
GO:1902475	5.75621680814174e-11
GO:0017157	8.49976362197484e-11
GO:0002790	8.64238612655926e-11
GO:1902074	8.8673878430716e-11
GO:0015850	1.08117851293136e-10
GO:0048705	1.1086714756839e-10
GO:0045055	1.22717659216742e-10
GO:0021700	1.25005008925528e-10
GO:0050878	1.34975286371098e-10
GO:0050767	1.49376187400141e-10
GO:0030900	2.2780479675227e-10
GO:0003002	2.34905866128639e-10
GO:0030902	3.8378974154005e-10
GO:0015718	4.35339810345586e-10
GO:0015804	4.35339810345586e-10
GO:0007389	6.15731716287131e-10
GO:0046883	6.16248160406787e-10
GO:0001754	6.16248160406787e-10
GO:0001894	6.16248160406787e-10
GO:0060249	6.16248160406787e-10
GO:0003333	9.46707613357296e-10
GO:0007596	1.02095759113619e-09
GO:0009991	1.02154050893672e-09
GO:0007602	1.09336121617645e-09
GO:0015800	1.22468044431771e-09
GO:0050817	1.49193750160976e-09
GO:0030073	1.56422799243977e-09
GO:0009952	1.56422799243977e-09
GO:0007599	1.6567276559939e-09
GO:0030198	1.81621927181380e-09
GO:0007612	1.88125272556809e-09
GO:0045229	1.95421861551906e-09
GO:0043062	2.12679466898065e-09
GO:0046530	2.32530762010781e-09
GO:0098739	2.58348909986823e-09
GO:0042445	2.83974431061991e-09
GO:0008202	3.40537853512041e-09
GO:0009582	3.44171601123277e-09
GO:0061448	3.53179749225691e-09
GO:0009308	3.8858873961678e-09
GO:0009581	3.91735914031522e-09
GO:0007613	4.73491219430134e-09
GO:0089718	5.00117409562126e-09
GO:0048562	5.2880830111755e-09
GO:1902075	5.88747457482472e-09
GO:0015698	6.60870036130534e-09
GO:0031589	7.33665266008447e-09
GO:0048499	8.69232102170908e-09
GO:0006898	9.65800463455420e-09
GO:0042461	1.01600192254357e-08
GO:0007626	1.04882994119491e-08
GO:0051588	1.26744217231982e-08
GO:0071695	1.26744217231982e-08
GO:0051216	1.44941111182805e-08
GO:0046928	1.52412269897726e-08
GO:0070371	2.14095355119478e-08
GO:0031629	2.30944055270118e-08
GO:0016054	2.35935990419182e-08
GO:0046395	2.35935990419182e-08
GO:0006558	2.44515878080122e-08
GO:1902221	2.44515878080122e-08
GO:0051346	2.79185484405985e-08
GO:0048259	3.01155465013895e-08
GO:0090087	3.01155465013895e-08
GO:0098661	3.11394701468581e-08
GO:0042462	3.11394701468581e-08
GO:0099500	3.27726835731729e-08
GO:0032890	3.61987958937775e-08
GO:0001503	3.74696419119476e-08
GO:0046887	3.8141791807566e-08
GO:0051962	3.86628064688576e-08
GO:1901617	4.39635527768708e-08
GO:0048167	4.44360106062745e-08
GO:0009072	4.66931496687858e-08
GO:0009584	4.66931496687858e-08
GO:0009743	5.17229246007381e-08
GO:0051954	5.17268312487588e-08
GO:0090276	5.26704521487613e-08
GO:0046394	5.26986238958718e-08
GO:0006869	6.28355251668201e-08
GO:0051955	6.580034736704e-08
GO:0016053	6.67112168167642e-08
GO:1901652	7.63952466913444e-08
GO:0002791	8.15621125077553e-08
GO:0045444	8.90248573704542e-08
GO:0017156	1.00289188836103e-07
GO:0048511	1.2367469105971e-07
GO:0006576	1.2631183525347e-07
GO:0006814	1.5268519180593e-07
GO:0031667	1.5268519180593e-07
GO:0010959	1.74665827730758e-07
GO:0031346	1.98210497049885e-07
GO:0061351	2.31210559019905e-07
GO:0008643	2.31210559019905e-07
GO:0034764	2.4905398379405e-07
GO:0090277	2.68064619995132e-07
GO:0032102	2.78241074876484e-07
GO:2001233	2.88518777158418e-07
GO:0031623	2.98273078831849e-07
GO:0008277	2.98273078831849e-07
GO:0007623	2.98273078831849e-07
GO:0048791	3.24215615064118e-07
GO:0051938	3.44384877608224e-07
GO:0050708	3.47846556116838e-07
GO:0032964	3.96837587068313e-07
GO:0015844	3.96837587068313e-07
GO:0099565	3.96837587068313e-07
GO:0002793	4.16503550732554e-07
GO:0043434	4.28811218724286e-07
GO:0060078	4.7919073518808e-07
GO:0007517	4.79288842108264e-07
GO:0031338	5.18818957752753e-07
GO:0051957	5.18818957752753e-07
GO:0009746	5.18818957752753e-07
GO:0034284	5.72029902849944e-07
GO:0018958	6.10210026766362e-07
GO:0071375	7.18222043187527e-07
GO:0070372	8.0685461327272e-07
GO:0050433	8.63065802500068e-07
GO:0048732	8.63065802500068e-07
GO:0051592	8.63065802500068e-07
GO:0050432	8.67164685218317e-07
GO:0050769	8.69210311602235e-07
GO:0031016	9.49031572525962e-07
GO:0036465	9.49031572525962e-07
GO:1901653	9.64471631320572e-07
GO:0010810	9.88712521679588e-07
GO:1903305	9.88712521679588e-07
GO:0009074	1.01769418201908e-06
GO:0010466	1.02202987432033e-06
GO:0006090	1.09536556979887e-06
GO:0140238	1.19230169437295e-06
GO:0009158	1.19885550591145e-06
GO:0072521	1.20563148918654e-06
GO:0045921	1.26280151116134e-06
GO:0009749	1.35570011339648e-06
GO:0003018	1.45155177718238e-06
GO:0140029	1.45155177718238e-06
GO:0001764	1.62964095895147e-06
GO:0051180	1.66934692934584e-06
GO:0006570	1.74549489043943e-06
GO:0007160	1.75486983774255e-06
GO:0050796	1.773045075525e-06
GO:0043605	1.79907612609511e-06
GO:0030195	2.1276522063014e-06
GO:0071322	2.24636751296994e-06
GO:2001234	2.34373078506348e-06
GO:0030278	2.42534104954866e-06
GO:0010951	2.62910286831453e-06
GO:0051937	2.62910286831453e-06
GO:0009410	2.62910286831453e-06
GO:1900047	2.66725068975311e-06
GO:0035270	2.67204991563203e-06
GO:2001236	2.68248601079574e-06
GO:0009162	2.68248601079574e-06
GO:0030193	2.87781724087115e-06
GO:0050806	2.94171252715844e-06
GO:0060348	3.02853411563482e-06
GO:0009117	3.06246612869447e-06
GO:0019216	3.27373079677096e-06
GO:0071248	3.404702597056e-06
GO:0048709	3.64270538480105e-06
GO:0050714	3.7157060285636e-06
GO:1903531	3.7157060285636e-06
GO:0009125	3.8035706157836e-06
GO:0048488	3.85884675898233e-06
GO:1900046	4.05379289159774e-06
GO:0060349	4.05379289159774e-06
GO:0050819	4.06327746987782e-06
GO:0031630	4.40336018749655e-06
GO:1901632	4.40336018749655e-06
GO:0001823	4.57379084451854e-06
GO:0032892	4.6939953819202e-06
GO:0030534	4.77776363762364e-06
GO:0048638	4.77776363762364e-06
GO:0006906	5.05063599198623e-06
GO:0001763	5.05256351478301e-06
GO:1902904	5.05256351478301e-06
GO:0071277	5.21158823428538e-06
GO:0048639	5.52288415889672e-06
GO:0006694	5.52515930963122e-06
GO:0022037	5.58911466756531e-06
GO:0032024	5.72600514244323e-06
GO:0021537	5.73723911314166e-06
GO:0060040	5.83308804654902e-06
GO:0035640	5.84912571277645e-06
GO:0060351	5.84912571277645e-06
GO:0030100	5.84912571277645e-06
GO:0090174	6.10976428393957e-06
GO:0007411	6.10976428393957e-06
GO:0097485	6.10976428393957e-06
GO:0042593	6.27650865386486e-06
GO:0050818	6.40246505342926e-06
GO:0009159	6.44308077799813e-06
GO:0033500	6.6768536184728e-06
GO:0007586	6.77500205501831e-06
GO:0070374	6.91854353005923e-06
GO:0051048	6.91854353005923e-06
GO:0072073	6.91854353005923e-06
GO:1905962	7.03852714598569e-06
GO:0034329	7.13890376673736e-06
GO:0072348	7.13890376673736e-06
GO:0042330	7.13890376673736e-06
GO:0060538	8.47978327776893e-06
GO:1990778	8.6269325915889e-06
GO:0043583	8.6269325915889e-06
GO:0048168	8.68549738801616e-06
GO:0048284	8.79347428072564e-06
GO:0001657	8.86875492937876e-06
GO:0010712	9.09946475687894e-06
GO:0006816	9.17134590652734e-06
GO:0006817	9.57897394205344e-06
GO:0048771	1.02332490307522e-05
GO:0071331	1.11777162991931e-05
GO:0009394	1.11965987040988e-05
GO:0019692	1.11965987040988e-05
GO:0048659	1.14209633029712e-05
GO:0042391	1.15212391208118e-05
GO:1901361	1.15212391208118e-05
GO:0062012	1.15355327710558e-05
GO:0052547	1.17911176985742e-05
GO:0019693	1.18429690085008e-05
GO:0071326	1.20080216886921e-05
GO:0072163	1.25235861655759e-05
GO:0072164	1.25235861655759e-05
GO:0032965	1.25353133241273e-05
GO:0010893	1.27162259004657e-05
GO:0008306	1.33275941616923e-05
GO:0042730	1.33275941616923e-05
GO:0001678	1.33275941616923e-05
GO:0051494	1.33275941616923e-05
GO:0016050	1.33279428477988e-05
GO:0016055	1.33475449445911e-05
GO:0033002	1.40443097915e-05
GO:0052548	1.40564564776997e-05
GO:0006163	1.41029363682319e-05
GO:0198738	1.46954563806583e-05
GO:2000177	1.49765999816151e-05
GO:0060562	1.55201220120928e-05
GO:0008217	1.55883282317655e-05
GO:0045861	1.56266396528908e-05
GO:0009262	1.63741750630043e-05
GO:1902476	1.70858943054949e-05
GO:0021549	1.73068887780737e-05
GO:0009259	1.7475331344666e-05
GO:0000101	1.80483568978501e-05
GO:0015801	1.80483568978501e-05
GO:0019439	1.8530715987906e-05
GO:0006144	1.8530715987906e-05
GO:0097154	1.8530715987906e-05
GO:0010976	1.9356308257156e-05
GO:0061045	1.97969456060336e-05
GO:0014046	1.97969456060336e-05
GO:0010811	1.98607711543606e-05
GO:0045940	1.98607711543606e-05
GO:0006536	2.17031077716689e-05
GO:0061041	2.21243478743594e-05
GO:0072001	2.2188343896403e-05
GO:0001822	2.26911192466811e-05
GO:0035881	2.28252074507985e-05
