ID	p.adjust
GO:0030695	2.50417658953471e-10
GO:0060589	2.50417658953471e-10
GO:0004674	1.66953334780277e-09
GO:0001221	5.15784963869018e-08
GO:0005516	1.23451159488507e-07
GO:0003779	1.66582190651415e-07
GO:0005085	7.82254576081623e-07
GO:0061629	9.69626583217373e-07
GO:0051015	9.69626583217373e-07
GO:0001223	6.3450714692869e-06
GO:0015631	9.82619914266986e-06
GO:0140993	1.86410680578071e-05
GO:0005539	2.28593404255682e-05
GO:0031267	3.79868041796098e-05
GO:0042975	3.98494516079696e-05
GO:0042578	4.43238505064957e-05
GO:0051020	5.24055570213909e-05
GO:0031490	5.77548864726235e-05
GO:0004857	6.50267893026553e-05
GO:0005201	7.09523077198795e-05
GO:0005080	9.61325742368052e-05
GO:1901681	9.69200386169536e-05
GO:0004402	0.000104255068321422
GO:0004879	0.000104255068321422
GO:0098531	0.000104255068321422
GO:0061733	0.000183066503057562
GO:0003712	0.000256166438169944
GO:0005096	0.000258588047775545
GO:0051959	0.000295957499299961
GO:0020037	0.000297043513049151
GO:0005200	0.000379446124614769
GO:0046982	0.000379446124614769
GO:0044325	0.000416329780762154
GO:0034212	0.000445396290183428
GO:0016410	0.000445396290183428
GO:0043177	0.00046845594255053
GO:0046906	0.000509797547972385
GO:0008017	0.000509797547972385
GO:0030507	0.00058960850574216
GO:0005520	0.000714575698153362
GO:0016791	0.000907051186596984
GO:0019825	0.000907051186596984
GO:0003713	0.000993301315608573
GO:0061134	0.00116138278557908
GO:0034185	0.00121458849517097
GO:0035259	0.00121458849517097
GO:0019842	0.00121458849517097
GO:0050839	0.00128393547261352
GO:0019903	0.00153323984922341
GO:0016247	0.00160000665338708
GO:0019902	0.00172163034217466
GO:0008080	0.00175431144020369
GO:0010484	0.00177440996297305
GO:0008201	0.00185056969991099
GO:0019905	0.00187205682085669
GO:0051087	0.00189635415736609
GO:0030170	0.00195748031557479
GO:0070279	0.00223014739665146
GO:0099106	0.00223014739665146
GO:0016747	0.00223014739665146
GO:0051213	0.00251322506840647
GO:0140030	0.00257932323191629
GO:0016922	0.00300299796440876
GO:0005506	0.0034030804879693
GO:0008198	0.00344087855057198
GO:0070888	0.0039433059025253
GO:0005159	0.00395986960050027
GO:0005543	0.00445230449158962
GO:0044389	0.00463524488367175
GO:0051721	0.0054522489994848
GO:0003714	0.0055909890608465
GO:0031406	0.00577570852081075
GO:0005178	0.00658224275548689
GO:1990405	0.00900579967215322
GO:0004620	0.00967994366962256
GO:0042826	0.00974112138744669
GO:0038024	0.00990452943223358
GO:0051219	0.00990452943223358
GO:0019207	0.00990452943223358
GO:0008013	0.00990452943223358
GO:0019955	0.0104819768257087
GO:0000287	0.0107396732737999
GO:0031994	0.0112249836351303
GO:0005518	0.0112249836351303
GO:0001540	0.0122989752959086
GO:0140658	0.0146122758769761
GO:0005344	0.0146122758769761
GO:0016407	0.0148251418644471
GO:0000149	0.0149481612254206
GO:0030414	0.0156359787368945
GO:0097110	0.0156822624012877
GO:0005501	0.0156822624012877
GO:0004709	0.0156822624012877
GO:0010485	0.0156822624012877
GO:0046873	0.0157976970901054
GO:0031625	0.0158364159972461
GO:0032182	0.0158364159972461
GO:0033293	0.0160845388898637
GO:0046935	0.0170079806117467
GO:0005261	0.0174575569632474
GO:0043425	0.0196208754702562
GO:0016829	0.0208901706109737
GO:0015278	0.021171840788681
GO:1990841	0.0214586036696899
GO:0019840	0.0217306474628154
GO:0004866	0.0234393802976292
GO:0004896	0.0237935079671821
GO:0061135	0.0237935079671821
GO:0001727	0.023987528799007
GO:0005544	0.0264064459956668
GO:0004181	0.0272212178968512
GO:0043130	0.0286103605847956
GO:0004712	0.0299820837876198
GO:0008199	0.0300841336182773
GO:0042577	0.0300841336182773
GO:0031072	0.0322067089913064
GO:0001965	0.0324815811403103
GO:0005246	0.0324815811403103
GO:0008081	0.0334568285463005
GO:0035035	0.03438166203745
GO:0008234	0.0364630828384858
GO:0008020	0.0376829519205686
GO:0008140	0.0376829519205686
GO:0008514	0.0386261526888104
GO:0050840	0.0387557177362142
GO:0043178	0.039668798180524
GO:0016208	0.0407063694010405
GO:0005496	0.0409509272490062
GO:0030544	0.0412978018059724
GO:0016706	0.0440020249051489
GO:0001664	0.0440020249051489
GO:0015297	0.0440020249051489
GO:0035064	0.0440020249051489
GO:0008405	0.0440020249051489
GO:0008970	0.0440020249051489
GO:0043995	0.0440020249051489
GO:0043996	0.0440020249051489
GO:0071614	0.0440020249051489
GO:0008307	0.0440020249051489
GO:0043522	0.0440020249051489
GO:0051010	0.0440020249051489
GO:0016831	0.0442299911286626
GO:0016298	0.0461252186707517
GO:0140034	0.0461252186707517
GO:0005504	0.0482294743540627
GO:0019838	0.0482881847189781
GO:0008200	0.0482881847189781
GO:0042974	0.0482881847189781
