SYMBOL	PATH
Bmp2	04060
Bmp2	04340
Bmp2	04350
Bmp2	05200
Bmp2	05217
Bmp4	04340
Bmp4	04350
Bmp4	05200
Bmp4	05217
Bmp5	04340
Bmp5	04350
Bmp6	04340
Bmp6	04350
Bmp7	04060
Bmp7	04340
Bmp7	04350
Bmp8a	04340
Bmp8a	04350
Bmp8b	04340
Bmp8b	04350
Bmpr1a	04060
Bmpr1a	04350
Bmpr1b	04060
Bmpr1b	04350
Bmpr2	04060
Bmpr2	04350
Bst1	00760
Bst1	01100
Bst1	04020
Bst1	04970
Bst1	04972
Bpgm	00010
Bpgm	01100
Brca1	04120
Brca2	03440
Brca2	05200
Brca2	05212
Brs3	04080
Birc6	04120
Btc	04012
Btg1	03018
Btg2	03018
Btg3	03018
Btk	04380
Btk	04662
Btk	04664
Btk	05340
Btrc	04114
Btrc	04120
Btrc	04310
Btrc	04340
Btrc	04710
Bub1	04110
Bub1	04114
Bub1	04914
Bub1b	04110
Bub3	04110
Tspo	04080
Serping1	04610
C1qa	04610
C1qa	05020
C1qa	05142
C1qa	05150
C1qa	05322
C1qb	04610
C1qb	05020
C1qb	05142
C1qb	05150
C1qb	05322
C1qc	04610
C1qc	05020
C1qc	05142
C1qc	05150
C1qc	05322
C2	04610
C2	05150
C2	05322
Ciita	04612
Ciita	05145
Ciita	05340
C3	04145
C3	04610
C3	05140
C3	05142
C3	05150
C3	05322
C3ar1	04080
C3ar1	04610
C3ar1	05150
C4b	04610
C4b	05150
C4b	05322
C4bp	04610
C5ar1	04080
C5ar1	04610
C5ar1	05150
C6	04610
C6	05020
C6	05322
C9	04610
C9	05020
C9	05146
C9	05322
Hyou1	04141
Cab39	04150
Cacna1a	04010
Cacna1a	04020
Cacna1a	04730
Cacna1a	04742
Cacna1a	04930
Cacna1b	04010
Cacna1b	04020
Cacna1b	04742
Cacna1b	04930
Cacna1c	04010
Cacna1c	04020
Cacna1c	04260
Cacna1c	04270
Cacna1c	04720
Cacna1c	04912
Cacna1c	04930
Cacna1c	05010
Cacna1c	05410
Cacna1c	05412
Cacna1c	05414
Cacna1d	04010
Cacna1d	04020
Cacna1d	04260
Cacna1d	04270
Cacna1d	04912
Cacna1d	04930
Cacna1d	04973
Cacna1d	05010
Cacna1d	05410
Cacna1d	05412
Cacna1d	05414
Cacna1e	04010
Cacna1e	04020
Cacna1e	04930
Cacna1g	04010
Cacna1g	04020
Cacna1g	04930
Cacna1s	04010
Cacna1s	04020
Cacna1s	04260
Cacna1s	04270
Cacna1s	04912
Cacna1s	05010
Cacna1s	05410
Cacna1s	05412
Cacna1s	05414
Cacna2d1	04010
Cacna2d1	04260
Cacna2d1	05410
Cacna2d1	05412
Cacna2d1	05414
Cacna2d3	04010
Cacna2d3	04260
Cacna2d3	05410
Cacna2d3	05412
Cacna2d3	05414
Cacnb1	04010
Cacnb1	04260
Cacnb1	05410
Cacnb1	05412
Cacnb1	05414
Cacnb2	04010
Cacnb2	04260
Cacnb2	05410
Cacnb2	05412
Cacnb2	05414
Cacnb3	04010
Cacnb3	04260
Cacnb3	05410
Cacnb3	05412
Cacnb3	05414
Cacnb4	04010
Cacnb4	04260
Cacnb4	05410
Cacnb4	05412
Cacnb4	05414
Cacng1	04010
Cacng1	04260
Cacng1	05410
Cacng1	05412
Cacng1	05414
Cacng2	04010
Cacng2	04260
Cacng2	05410
Cacng2	05412
Cacng2	05414
Cacybp	04310
Pdia4	04141
Calcr	04080
Calcr	04380
Calm1	04020
Calm1	04070
Calm1	04114
Calm1	04270
Calm1	04720
Calm1	04722
Calm1	04740
Calm1	04744
Calm1	04910
Calm1	04912
Calm1	04916
Calm1	04970
Calm1	04971
Calm1	05010
Calm1	05214
Calm2	04020
Calm2	04070
Calm2	04114
Calm2	04270
Calm2	04720
Calm2	04722
Calm2	04740
Calm2	04744
Calm2	04910
Calm2	04912
Calm2	04916
Calm2	04970
Calm2	04971
Calm2	05010
Calm2	05214
Calm3	04020
Calm3	04070
Calm3	04114
Calm3	04270
Calm3	04720
Calm3	04722
Calm3	04740
Calm3	04744
Calm3	04910
Calm3	04912
Calm3	04916
Calm3	04970
Calm3	04971
Calm3	05010
Calm3	05214
Calr	04141
Calr	04145
Calr	04612
Calr	05142
Car8	00910
Camk2a	04012
Camk2a	04020
Camk2a	04114
Camk2a	04310
Camk2a	04720
Camk2a	04722
Camk2a	04740
Camk2a	04912
Camk2a	04916
Camk2a	04971
Camk2a	05214
Camk2b	04012
Camk2b	04020
Camk2b	04114
Camk2b	04310
Camk2b	04720
Camk2b	04722
Camk2b	04740
Camk2b	04912
Camk2b	04916
Camk2b	04971
Camk2b	05214
Camk2g	04012
Camk2g	04020
Camk2g	04114
Camk2g	04310
Camk2g	04720
Camk2g	04722
Camk2g	04740
Camk2g	04912
Camk2g	04916
Camk2g	04971
Camk2g	05214
Camk4	04020
Camk4	04380
Camk4	04720
Camk4	04722
Canx	04141
Canx	04145
Canx	04612
Capn1	04141
Capn1	04210
Capn1	05010
Capn2	04141
Capn2	04210
