SYMBOL	PATH
nfat5a	04650
iars1	00290
iars1	00970
ugp2b	00040
ugp2b	00052
ugp2b	00500
ugp2b	00520
ugp2b	01100
adsl	00230
adsl	00250
adsl	01100
heatr1	03008
xrcc6	03450
hnrnpub	03040
lipt1	00785
lipt1	01100
aqp7	03320
strada	04150
acsl4b	00071
acsl4b	01100
acsl4b	03320
acsl4b	04146
acsl4b	04920
prkcda	04270
prkcda	04530
vdac1	04020
ppp1cbl	04114
ppp1cbl	04270
ppp1cbl	04510
ppp1cbl	04810
ppp1cbl	04910
vapa	04530
eif4g2b	03013
ubr5	04120
ap2b1	04144
pex26	04146
mbtps2	04141
polr2c	00230
polr2c	00240
polr2c	01100
polr2c	03020
seh1l	03013
gtf2h4	03022
gtf2h4	03420
gtf2e2	03022
rpe	00030
rpe	00040
rpe	01100
sh3glb1b	04144
mdm4	04115
atp6v1g1	00190
atp6v1g1	01100
atp6v1g1	04145
spry2	04630
dync1h1	04145
setdb2	00310
wasb	04520
wasb	04810
acsbg2	00071
acsbg2	01100
acsbg2	03320
acsbg2	04146
acsbg2	04920
atp5po	00190
atp5po	01100
ywhaqb	04110
ywhaqb	04114
syvn1	04120
syvn1	04141
fbp1a	00010
fbp1a	00030
fbp1a	00051
fbp1a	01100
fbp1a	04910
prkab1b	04910
prkab1b	04920
ndc1	03013
itgb4	04510
itgb4	04512
itgb4	04810
srsf5a	03040
ube2d2l	04120
ube2d2l	04141
arpc1b	04810
plpp2b	00561
plpp2b	00564
plpp2b	00565
plpp2b	00600
plpp2b	01100
fuca1.1	00511
parp3	03410
man1a2	00510
man1a2	01100
man1a2	04141
rpl23a	03010
wu:fj21b03	00740
ptpn6	04520
ptpn6	04630
ptpn6	04650
rplp2	03010
gngt1	04744
atp5f1d	00190
atp5f1d	01100
mdh1ab	00020
mdh1ab	00620
mdh1ab	00630
mdh1ab	01100
nme2a	00230
nme2a	00240
nme2a	01100
cox7a2l	00190
cox7a2l	04260
cox6a1	00190
cox6a1	01100
cox6a1	04260
zgc:65894	04145
zgc:65894	04540
sod2	04146
vps36	04144
pkma	00010
pkma	00230
pkma	00620
pkma	01100
jun	04010
jun	04012
jun	04310
jun	04510
jun	04620
jun	04912
got2b	00250
got2b	00270
got2b	00330
got2b	00350
got2b	00360
got2b	00400
got2b	01100
rpn2	00510
rpn2	01100
rpn2	04141
arf6a	04144
gria4b	04080
lcp2a	04650
cul2	04120
cox7c	00190
cox7c	01100
cox7c	04260
calm2a	04020
calm2a	04070
calm2a	04114
calm2a	04270
calm2a	04744
calm2a	04910
calm2a	04912
calm2a	04916
abcc5	02010
gabrb2a	04080
nmnat2	00760
nmnat2	01100
vamp2	04130
eef1a1a	03013
vps37a	04144
gnai2a	04530
gnai2a	04540
gnai2a	04914
gnai2a	04916
aldoaa	00010
aldoaa	00030
aldoaa	00051
aldoaa	01100
chmp1b	04144
col1a2	04510
col1a2	04512
glulb	00250
glulb	00330
glulb	00910
glulb	01100
ptgdsb.1	00590
ptgdsb.1	01100
eif3d	03013
arpc5a	04810
b3gnt5a	00601
b3gnt5a	01100
oprd1b	04080
rps3	03010
cyb5r1	00520
rpl21	03010
hadhb	00062
hadhb	00071
hadhb	00280
hadhb	01100
ywhaz	04110
ywhaz	04114
cyfip1	04810
eif4bb	03013
eif4bb	04150
gsnb	04810
atg3	04140
rpl17	03010
dhx16	03040
rps26	03010
ch25hl1.1	00120
tubb4b	04145
tubb4b	04540
rps14	03010
rpl9	03010
rpl7	03010
rpl10	03010
rpl30	03010
rplp1	03010
rpl27a	03010
rpl6	03010
napsa	04142
rps15a	03010
psmc1a	03050
ggps1	00900
ggps1	01100
rpl23	03010
cdc42	04010
cdc42	04144
cdc42	04370
cdc42	04510
cdc42	04520
cdc42	04530
cdc42	04810
cdc42	04912
tollip	04620
atp5f1c	00190
atp5f1c	01100
hagh	00620
chek2	04110
chek2	04115
rps12	03010
rpl7a	03010
rars1	00970
sdc3	04512
sdc3	04514
myl12.2	04510
myl12.2	04530
myl12.2	04810
rpl4	03010
c1galt1lb	00512
c1galt1lb	01100
rps15	03010
col1a1a	04510
col1a1a	04512
tsc1a	04150
tsc1a	04910
mmp2	04912
ssr3	04141
tuba5	04145
tuba5	04540
gars1	00970
synj1	00562
synj1	01100
synj1	04070
rps3a	03010
chia.4	00520
ehd2b	04144
bcat1	00280
bcat1	00290
bcat1	00770
bcat1	01100
stat6	04630
nup35	03013
plcd1b	00562
plcd1b	01100
plcd1b	04020
plcd1b	04070
ctss2.2	04142
ctss2.2	04145
atp6v1ab	00190
atp6v1ab	01100
atp6v1ab	04145
mcm4	03030
mcm4	04110
zgc:172121	00270
zgc:172121	01100
rps6kal	04010
rps6kal	04114
rps6kal	04150
rps6kal	04914
ogt.1	00514
pikfyve	00562
pikfyve	04070
pikfyve	04145
pikfyve	04810
rab5aa	04144
rab5aa	04145
lamb2	04510
lamb2	04512
hlcs	00780
hlcs	01100
rps27a	03010
cherp	03040
hspbp1	04141
mars1	00450
mars1	00970
tfdp2	04110
rps6ka3a	04010
rps6ka3a	04114
rps6ka3a	04150
rps6ka3a	04914
hmbsb	00860
hmbsb	01100
impdh1b	00230
impdh1b	00983
impdh1b	01100
creb3l1	04916
txnrd3	00240
txnrd3	00450
gpx1a	00480
gpx1a	00590
clockb	04710
gpx4a	00480
gpx4b	00480
gli1	04340
sephs3	00450
sephs3	01100
npas2	04710
bmal1b	04710
chrm2a	04020
chrm2a	04080
chrm2a	04810
fgfr2	04010
fgfr2	04144
fgfr2	04810
tph1a	00380
tph1a	01100
cxcl12a	04060
cxcl12a	04672
cntn1a	04514
mc1r	04080
mc1r	04916
mc2r	04080
mc3r	04080
mchr1b	04080
pomca	04916
pomca	04920
gnrh2	04912
tshba	04080
tnnc1a	04020
tnnc1a	04260
dusp6	04010
fgf18a	04010
fgf18a	04810
fgf10a	04010
fgf10a	04810
tgfb1a	04010
tgfb1a	04060
tgfb1a	04110
tgfb1a	04144
tgfb1a	04350
tgfb1a	04672
wnt2ba	04310
wnt2ba	04340
wnt2ba	04916
atp6v1ba	00190
atp6v1ba	01100
atp6v1ba	04145
atp6v1b2	00190
atp6v1b2	01100
atp6v1b2	04145
ifnphi1	04060
ifnphi1	04140
ifnphi1	04620
ifnphi1	04622
ifnphi1	04623
ifnphi1	04630
ifnphi1	04650
oprk1	04080
mapk1	04010
mapk1	04012
mapk1	04114
mapk1	04150
mapk1	04270
mapk1	04320
mapk1	04350
mapk1	04370
mapk1	04510
mapk1	04520
mapk1	04540
mapk1	04620
mapk1	04621
mapk1	04650
mapk1	04810
mapk1	04910
mapk1	04912
mapk1	04914
mapk1	04916
nfe2l2a	04141
dcp1a	03018
bdkrb1	04020
bdkrb1	04080
bdkrb1	04810
piwil1	04320
glo1	00620
calm1b	04020
calm1b	04070
calm1b	04114
calm1b	04270
calm1b	04744
calm1b	04910
calm1b	04912
calm1b	04916
adka	00230
adka	01100
tp73	04115
pmm2	00051
pmm2	00520
pmm2	01100
yars1	00970
aldh2.2	00010
aldh2.2	00040
aldh2.2	00053
aldh2.2	00071
aldh2.2	00280
aldh2.2	00310
aldh2.2	00330
aldh2.2	00340
aldh2.2	00380
aldh2.2	00410
aldh2.2	00561
aldh2.2	00620
aldh2.2	00640
aldh2.2	00903
aldh2.2	01100
kmo	00380
kmo	01100
hspb1	04010
hspb1	04370
fgf19	04010
fgf19	04810
prickle1a	04310
prickle2b	04310
dlst	00020
dlst	00310
dlst	01100
ldlrap1a	04144
cars1	00970
ccnb2	04110
ccnb2	04114
ccnb2	04115
ccnb2	04914
si:ch211-204c21.1	04144
il13ra2	04630
cdkn1bb	04110
erlec1	04141
pde6a	00230
pde6a	04744
ptenb	00562
ptenb	04070
ptenb	04115
ptenb	04510
ptenb	04530
gria3b	04080
thoc2	03013
thoc2	03040
ube2h	04120
inppl1b	00562
inppl1b	01100
inppl1b	04070
p2ry4	04080
cntfr	04060
cntfr	04630
lpar1	04080
lpar1	04540
htr5ab	04020
htr5ab	04080
wdr75	03008
stat1b	04620
stat1b	04630
bcap31	04141
stat4	04630
mhc2dga	04145
mhc2dga	04514
mhc2dga	04672
mhc2dgb	04145
mhc2dgb	04514
mhc2dgb	04672
cldn10a	04514
cldn10a	04530
abcc4	02010
prmt5	03013
ctsc	04142
patj	04530
tap2a	02010
tap2a	04145
ivd	00280
ivd	01100
si:busm1-194e12.8	04145
si:busm1-194e12.8	04514
si:busm1-194e12.8	04672
ap4s1	04142
si:busm1-266f07.1	04145
si:busm1-266f07.1	04514
si:busm1-266f07.1	04672
si:busm1-266f07.2	04145
si:busm1-266f07.2	04514
si:busm1-266f07.2	04672
tbp	03022
acin1a	03013
acin1a	03015
acin1a	03040
atp6v1c1a	00190
atp6v1c1a	01100
atp6v1c1a	04145
echs1	00062
echs1	00071
echs1	00280
echs1	00310
echs1	00380
echs1	00410
echs1	00640
echs1	00650
echs1	01100
tnr	04510
tnr	04512
aldocb	00010
aldocb	00030
aldocb	00051
aldocb	01100
tgfb2	04010
tgfb2	04060
tgfb2	04110
tgfb2	04144
tgfb2	04350
tgfb3	04010
tgfb3	04060
tgfb3	04110
tgfb3	04144
tgfb3	04350
stat5a	04012
stat5a	04630
tpm3	04260
thoc1	03013
thoc1	03040
tuba1b	04145
tuba1b	04540
gys2	00500
gys2	04910
hspa9	03018
glud1b	00250
glud1b	00330
glud1b	00471
glud1b	00910
glud1b	01100
hdr	04210
hdr	04650
ssr1	04141
pak1	04010
pak1	04012
pak1	04510
pak1	04650
pak1	04810
rab13	04530
birc2	04120
birc2	04210
birc2	04510
birc2	04621
xiap	04120
xiap	04210
xiap	04510
xiap	04621
cflara	04210
mknk2b	04010
mknk2b	04910
pip4k2ca	00562
pip4k2ca	04070
pip4k2ca	04810
aifm1	04210
dffb	04210
hsd3b2	00140
hsd3b2	01100
p4ha2	00330
p4ha2	01100
plcg1	00562
plcg1	01100
plcg1	04012
plcg1	04020
plcg1	04070
plcg1	04370
plcg1	04650
grk7b	04144
grk7b	04744
fyna	04510
fyna	04520
fyna	04650
gabbr1a	04080
ripk2	04621
ppp2r5eb	03015
ppp2r5eb	04114
ppp2r5eb	04310
p2rx5	04020
p2rx5	04080
ppp2r5ea	03015
ppp2r5ea	04114
ppp2r5ea	04310
mmp14a	04912
gad1b	00250
gad1b	00410
gad1b	00430
gad1b	00650
gad1b	01100
gjd2b	04540
dhcr7	00100
dhcr7	01100
hs6st2	00534
fbxl3a	04710
hnrnpa1b	03040
aaas	03013
egfra	04010
egfra	04012
egfra	04020
egfra	04060
egfra	04144
egfra	04320
egfra	04510
egfra	04520
egfra	04540
egfra	04810
egfra	04912
pdgfaa	04010
pdgfaa	04510
pdgfaa	04540
pdgfaa	04810
tktb	00030
tktb	01100
drd2l	04080
drd2l	04540
drd2b	04080
drd2b	04540
pck1	00010
pck1	00020
pck1	00620
pck1	01100
pck1	03320
pck1	04910
pck1	04920
atp2b1a	04020
sh3gl1b	04144
mtr	00270
mtr	00450
mtr	00670
mtr	01100
hspa5	03060
hspa5	04141
ddit4	04150
btg4	03018
mgll	00561
mgll	01100
rpl13	03010
pah	00360
pah	00400
pah	01100
eno3	00010
eno3	01100
eno3	03018
ncf1	04145
abat	00250
abat	00280
abat	00410
abat	00640
abat	00650
abat	01100
akt2	04010
akt2	04012
akt2	04150
akt2	04210
akt2	04370
akt2	04510
akt2	04530
akt2	04620
akt2	04630
akt2	04910
akt2	04914
akt2	04920
hsp90b1	04141
hsp90b1	04621
tob1a	03018
eif4a1a	03013
erbb3a	04012
erbb3a	04020
erbb3a	04144
taf12	03022
scd	01040
scd	03320
pfkfb4b	00051
tubb5	04145
tubb5	04540
ptk2aa	04012
ptk2aa	04370
ptk2aa	04510
ptk2aa	04810
fen1	03030
fen1	03410
fen1	03450
dnajb11	04141
myh6	04530
apc	04310
apc	04810
dnajc5aa	04141
rbpja	04330
itga5	04145
itga5	04510
itga5	04512
itga5	04810
agps	00565
agps	01100
agps	04146
cstf2	03015
rab5c	04144
rab5c	04145
aph1b	04330
ntf3	04010
eif6	03008
idh2	00020
idh2	00480
idh2	01100
idh2	04146
erbb2	04012
erbb2	04020
erbb2	04510
erbb2	04520
stam	04144
stam	04630
rab11al	04144
scarb1	04145
p2rx1	04020
p2rx1	04080
p2rx2	04020
p2rx2	04080
p2rx7	04020
p2rx7	04080
p2rx3b	04020
p2rx3b	04080
p2rx4b	04020
p2rx4b	04080
gbgt1l4	00603
gbgt1l4	01100
ca2	00910
ldlra	04144
ahcy	00270
ahcy	01100
xab2	03040
mocs3	04122
lipg	00561
lipg	01100
ctu1	04122
ppp2r3c	03015
hsd17b4	00120
hsd17b4	01100
hsd17b4	04146
utp6	03008
upp2	00240
upp2	00983
upp2	01100
apex2	03410
dcp2	03018
sepsecs	00450
sepsecs	00970
nup155	03013
pemt	00564
pemt	01100
manba	00511
manba	04142
irak4	04210
irak4	04620
ppt2a.2	00062
ppt2a.2	01100
ppt2a.2	04142
mycb	04010
mycb	04012
mycb	04110
mycb	04310
mycb	04350
mycb	04630
umps	00240
umps	00983
umps	01100
trim25	04622
cdc14b	04110
sh3gl3b	04144
tuba8l4	04145
tuba8l4	04540
snap23.1	04130
tigarb	00051
chek1	04110
chek1	04115
chmp4ba	04144
pex12	04146
zgc:56235	04020
rnaseh2a	03030
rpa3	03030
rpa3	03420
rpa3	03430
rpa3	03440
pex3	04146
polr3c	00230
polr3c	00240
polr3c	01100
polr3c	03020
polr3c	04623
hif1ab	04150
polm	03450
fzr1a	04110
fzr1a	04120
fzr1a	04914
sybl1	04130
imp3	03008
rnaseh2b	03030
neil1	03410
polr3d	00230
polr3d	00240
polr3d	01100
polr3d	03020
polr3d	04623
psmd6	03050
uap1l1	00520
uap1l1	01100
eif1b	03013
strap	03013
ap1s1	04142
snu13a	03008
snu13a	03040
irs2a	04910
irs2a	04920
chuk	04010
chuk	04210
chuk	04620
chuk	04621
chuk	04622
chuk	04623
chuk	04920
rbm28	03008
snrnp40	03040
hsd11b1la	00140
hsd11b1la	01100
use1	04130
hyi	00630
hyi	01100
ap4b1	04142
ube2nb	04120
pias4b	04120
pias4b	04630
kyat3.2	00380
kyat3.2	00450
kyat3.2	01100
ero1a	04141
zgc:64002	00760
zgc:64002	01100
hsd17b3	00140
hsd17b3	01100
stx8	04130
xylb	00040
xylb	01100
chmp5b	04144
pigm	00563
pigm	01100
dnajc5gb	04141
cybb	04145
tra2a	03040
adprm	00230
adprm	00564
ctss1	04142
ctss1	04145
amy2al1	00500
amy2al1	01100
fbxo43	04114
capn1a	04141
capn1a	04210
asl	00250
asl	00330
asl	01100
elovl5	01040
aqr	03040
xpa	03420
ube3c	04120
pigb	00563
pigb	01100
hao2	00630
hao2	01100
hao2	04146
mvb12a	04144
gmds	00051
gmds	00520
gmds	01100
aldh2.1	00010
aldh2.1	00040
aldh2.1	00053
aldh2.1	00071
aldh2.1	00280
aldh2.1	00310
aldh2.1	00330
aldh2.1	00340
aldh2.1	00380
aldh2.1	00410
aldh2.1	00561
aldh2.1	00620
aldh2.1	00640
aldh2.1	00903
aldh2.1	01100
hnrnpa1a	03040
gmppab	00051
gmppab	00520
gmppab	01100
prpf31	03040
cox6b2	00190
cox6b2	01100
cox6b2	04260
eftud2	03040
pank4	00770
pank4	01100
ndufa11	00190
ndufa11	01100
dtx3	04330
srsf10b	03040
mboat7	00564
stx3b	04130
psmd2	03050
mtap	00270
mtap	01100
lias	00785
lias	01100
pdhx	01100
fzd6	04310
fzd6	04916
chmp1a	04144
rad23b	03420
rad23b	04141
polr1c	00230
polr1c	00240
polr1c	01100
polr1c	03020
polr1c	04623
dhrs4	00830
dhrs4	01100
dhrs4	04146
ilk	03320
ilk	04510
psmd3	03050
gadd45aa	04010
gadd45aa	04110
gadd45aa	04115
asah1b	00600
asah1b	01100
asah1b	04142
arpc5la	04810
cyba	04145
mhc1uxa2	04144
mhc1uxa2	04145
mhc1uxa2	04514
gmps	00230
gmps	00983
gmps	01100
abcc2	02010
vps28	04144
srsf1b	03040
pym1	03013
pym1	03015
bco1l	00830
bco1l	01100
hsc70	03040
hsc70	04010
hsc70	04141
hsc70	04144
rars2	00970
cyp2p9	00590
cyp2p9	00591
cyp2p9	01100
papolg	03015
alg9	00510
alg9	01100
ddb1	03420
ddb1	04120
ptger2a	04080
flot2b	04910
cacng2a	04010
cacng2a	04260
nat10	03008
pex13	04146
acsl4a	00071
acsl4a	01100
acsl4a	03320
acsl4a	04146
acsl4a	04920
mlh1	03430
nup160	03013
aprt	00230
aprt	01100
mgat1a	00510
mgat1a	01100
irf7	04620
irf7	04622
irf7	04623
ppt2a.1	00062
ppt2a.1	01100
ppt2a.1	04142
tuba8l2	04145
tuba8l2	04540
eno1b	00010
eno1b	01100
eno1b	03018
lsm4	03018
lsm4	03040
atp5pd	00190
atp5pd	01100
aanat1	00380
aanat1	01100
rpl8	03010
ndufa13	00190
sap18	03013
sap18	03015
guk1b	00230
guk1b	01100
ndufa8	00190
ndufa8	01100
rheb	04150
rheb	04910
ndufb10	00190
ndufb10	01100
ppa1a	00190
vamp4	04130
faua	03010
exosc4	03018
fhit	00230
cdo1	00270
cdo1	00430
cdo1	01100
rps26l	03010
skp1	04110
skp1	04114
skp1	04120
skp1	04141
skp1	04310
skp1	04350
skp1	04710
smfn	03008
ndufv2	00190
ndufv2	01100
pin1	04622
lypla2	00564
rps19	03010
rps7	03010
eif4e2rs1	03013
eif4e2rs1	04150
eif4e2rs1	04910
rps27.2	03010
wars1	00380
wars1	00970
ppcdc	00770
ppcdc	01100
xrcc4	03450
gnao1a	04916
ndufb2	00190
ndufb2	01100
pole3	00230
pole3	00240
pole3	01100
pole3	03030
pole3	03410
pole3	03420
cox4i2	00190
cox4i2	01100
cox4i2	04260
prdx6	00360
prdx6	01100
ndufb6	00190
ndufb6	01100
dpm3	00510
dpm3	01100
ppp1r14ab	04270
rps25	03010
uqcrc1	00190
uqcrc1	01100
uqcrc1	04260
pycr1a	00330
pycr1a	01100
gnao1b	04916
ppp1r3cb	04910
ssx2ipa	04520
rps17	03010
ndufb7	00190
ndufb7	01100
skic8	03018
ndufb8	00190
ndufb8	01100
dbi	03320
stx11b.1	04130
scp2a	00120
scp2a	01100
scp2a	03320
scp2a	04146
ctnnbl1	03040
pde6c	00230
becn1	04140
dhx38	03040
dusp8a	04010
pabpc1b	03013
pabpc1b	03015
pabpc1b	03018
gne	00520
gne	01100
gcdha	00071
gcdha	00310
gcdha	00380
gcdha	01100
ampd1	00230
ampd1	01100
derl3	04141
vps4b	04144
sdha	00020
sdha	00190
sdha	01100
ppp2cab	03015
ppp2cab	04114
ppp2cab	04310
ppp2cab	04350
ppp2cab	04530
mad1l1	04110
mad1l1	04914
wwox	00051
wwox	00591
wwox	00650
wwox	01100
rbm17	03040
dnm1l	04144
ercc2	03420
rab7a	04144
rab7a	04145
nt5e	00230
nt5e	00240
nt5e	00760
nt5e	01100
cdc23	04110
cdc23	04114
cdc23	04120
cdc23	04914
tpm1	04260
b4galt6	00600
b4galt6	01100
ddx39b	03013
ddx39b	03015
ddx39b	03040
crnkl1	03040
psmd13	03050
idh3a	00020
idh3a	01100
upf3b	03013
upf3b	03015
ptdss1a	00564
ptdss1a	01100
cdc34a	04120
ube2d2	04120
ube2d2	04141
atp6v1d	00190
atp6v1d	01100
atp6v1d	04145
phkg2	04020
phkg2	04910
fh	00020
fh	01100
atp2a2a	04020
psmc2	03050
ndufa6	00190
ndufa6	01100
rab5ab	04144
rab5ab	04145
gnai1	04530
gnai1	04540
gnai1	04914
gnai1	04916
unga	03410
gar1	03008
prpf8	03040
prkcbb	04010
prkcbb	04012
prkcbb	04020
prkcbb	04070
prkcbb	04270
prkcbb	04310
prkcbb	04370
prkcbb	04510
prkcbb	04530
prkcbb	04540
prkcbb	04650
prkcbb	04916
srp54	03060
ppil2	04120
zgc:55733	03040
acy1	00330
acy1	01100
nck2a	04012
rae1	03013
eif3g	03013
bag2	04141
snrpe	03040
alpl	00790
alpl	01100
pfkfb2a	00051
aacs	00650
lipca	00561
lipca	01100
prkacba	04010
prkacba	04020
prkacba	04114
prkacba	04210
prkacba	04270
prkacba	04310
prkacba	04340
prkacba	04540
prkacba	04910
prkacba	04912
prkacba	04914
prkacba	04916
pgm1	00010
pgm1	00030
pgm1	00052
pgm1	00230
pgm1	00500
pgm1	00520
pgm1	01100
ap2m1b	04144
cul4a	03420
cul4a	04120
prkg1a	04540
xrn1	03008
xrn1	03018
srm	00270
srm	00330
srm	00410
srm	00480
srm	01100
vti1b	04130
itga9	04510
itga9	04512
itga9	04514
itga9	04810
sf3a2	03040
shmt1	00260
shmt1	00460
shmt1	00670
shmt1	01100
bmp5	04340
bmp5	04350
rpsa	03010
prkcsh	04141
pafah1b3	00565
pafah1b3	01100
waslb	04520
waslb	04810
rpl18a	03010
rpl28	03010
chad	04510
chad	04512
ephx1	00980
eif2b3	03013
ftcd	00340
ftcd	00670
ftcd	01100
eif4a3	03013
eif4a3	03015
eif4a3	03040
cdc5l	03040
hmgcs1	00072
hmgcs1	00280
hmgcs1	00650
hmgcs1	00900
hmgcs1	01100
exosc10	03018
ykt6	04130
srp9	03060
minpp1b	00562
pde10a	00230
atxn3	04141
slc33a1	00604
slc33a1	01100
msi2b	03015
ube2d1a	04120
ube2d1a	04141
sh3gl2a	04144
nudt21	03015
sh3glb2b	04144
sbds	03008
rpl34	03010
arrb2b	04010
arrb2b	04144
arrb2b	04744
rapgef1b	04510
rapgef1b	04910
sardh	00260
sardh	01100
atp6v1aa	00190
atp6v1aa	01100
atp6v1aa	04145
pelo	03015
kdsr	00600
kdsr	01100
rad54l	03440
rps10	03010
cdc14aa	04110
hmbsa	00860
hmbsa	01100
acad8	00280
acad8	01100
pex5	04146
aldh4a1	00250
aldh4a1	00330
aldh4a1	01100
hibadhb	00280
hibadhb	01100
asns	00250
asns	00910
asns	01100
mpv17	04146
hpda	00130
hpda	00350
hpda	00360
hpda	01100
cnot4b	03018
dusp4	04010
cyp7a1	00120
cyp7a1	00140
cyp7a1	01100
cyp7a1	03320
atp5mc3a	00190
atp5mc3a	01100
sars2	00970
gys1	00500
gys1	04910
acadl	00071
acadl	01100
acadl	03320
cds2	00564
cds2	01100
cds2	04070
polr3f	00230
polr3f	00240
polr3f	01100
polr3f	03020
polr3f	04623
edem1	04141
rps21	03010
nme4	00230
nme4	00240
nme4	01100
tra2b	03040
pik3cd	00562
pik3cd	04012
pik3cd	04070
pik3cd	04150
pik3cd	04210
pik3cd	04370
pik3cd	04510
pik3cd	04620
pik3cd	04630
pik3cd	04650
pik3cd	04810
pik3cd	04910
pik3cd	04914
cox15	00190
cox15	00860
cox15	01100
qars1	00970
qars1	01100
eif3ja	03013
hmgcl	00072
hmgcl	00280
hmgcl	00650
hmgcl	01100
hmgcl	04146
rps24	03010
nop56	03008
fosab	04010
fosab	04620
chrna7a	04020
chrna7a	04080
st3gal5	00604
st3gal5	01100
pfn2b	04810
ahcyl2b	00270
ahcyl2b	01100
arpc1a	04810
pafah1b1a	00565
pafah1b1a	01100
pafah1b1b	00565
pafah1b1b	01100
dldh	00010
dldh	00020
dldh	00260
dldh	00280
dldh	00620
dldh	01100
mapk3	04010
mapk3	04012
mapk3	04114
mapk3	04150
mapk3	04270
mapk3	04320
mapk3	04350
mapk3	04370
mapk3	04510
mapk3	04520
mapk3	04540
mapk3	04620
mapk3	04621
mapk3	04650
mapk3	04810
mapk3	04910
mapk3	04912
mapk3	04914
mapk3	04916
aldh9a1b	00010
aldh9a1b	00053
aldh9a1b	00071
aldh9a1b	00280
aldh9a1b	00310
aldh9a1b	00330
aldh9a1b	00340
aldh9a1b	00380
aldh9a1b	00410
aldh9a1b	00561
aldh9a1b	00620
aldh9a1b	00640
aldh9a1b	01100
arpc5b	04810
cdkn1ca	04110
eif4a1b	03013
cyp2p10	00590
cyp2p10	00591
cyp2p10	01100
ywhaqa	04110
ywhaqa	04114
pxna	04370
pxna	04510
pxna	04810
mdh1aa	00020
mdh1aa	00620
mdh1aa	00630
mdh1aa	01100
cyp17a1	00140
cyp17a1	01100
degs2	00600
degs2	01100
edem2	04141
pla2g12a	00564
pla2g12a	00565
pla2g12a	00590
pla2g12a	00591
pla2g12a	00592
pla2g12a	01100
pla2g12a	04010
pla2g12a	04270
pla2g12a	04370
pla2g12a	04912
psenen	04330
tmsb	04810
gcat	00260
cdc6	04110
amdhd1	00340
amdhd1	01100
hao1	00630
hao1	01100
hao1	04146
ubox5	04120
ehmt1b	00310
hsd17b1	00140
hsd17b1	01100
sfrp1a	04310
dcps	03018
oprl1	04080
s1pr4	04080
cdkn1ba	04110
pnpo	00750
pnpo	01100
eno2	00010
eno2	01100
eno2	03018
cox4i1l	00190
cox4i1l	01100
cox4i1l	04260
atp5mf	00190
atp5mf	01100
sh3glb2a	04144
arfgap3	04144
nit2	00250
her12	04330
lhb	04080
lhb	04912
lhcgr	04020
lhcgr	04080
pigf	00563
pigf	01100
dhrs13l1	00051
dhrs13l1	00591
dhrs13l1	00650
dhrs13l1	01100
wbp11	03040
pnp6	00230
pnp6	00240
pnp6	00760
pnp6	01100
plpp7a	00051
ppa2	00190
snrpb	03040
srsf7a	03040
cdab	00240
cdab	00983
cdab	01100
amdhd2	00520
cga	04080
cga	04912
u2af2b	03040
gadd45ga	04010
gadd45ga	04110
gadd45ga	04115
dao.3	00260
dao.3	00330
dao.3	00472
dao.3	01100
dao.3	04146
pdpk1b	03320
pdpk1b	04150
pdpk1b	04510
pdpk1b	04910
cfl2	04810
fgf13b	04010
fgf13b	04810
psma5	03050
bub3	04110
irf9	04630
ncf4	04145
psma2b	03050
ap1m2	04142
casc3	03013
casc3	03015
pofut1	00514
rab4a	04144
tbpl1	03022
gabarapl2	04140
gli3	04340
gria1b	04080
egf	04010
egf	04012
egf	04060
egf	04144
egf	04510
egf	04540
egf	04810
vegfc	04060
vegfc	04150
vegfc	04510
pard3ab	04080
pard3ab	04144
pard3ab	04520
pard3ab	04530
pygb	00500
pygb	04910
map2k4a	04010
map2k4a	04012
map2k4a	04620
map2k4a	04912
smc1al	04110
smc1al	04114
araf	04012
araf	04270
araf	04650
araf	04810
araf	04910
araf	04914
atm	04110
atm	04115
atm	04210
braf	04010
braf	04012
braf	04150
braf	04270
braf	04510
braf	04650
braf	04810
braf	04910
braf	04914
alg2	00510
alg2	01100
prpf3	03040
vangl1	04310
igfbp3	04115
tab1	04010
tab1	04620
tab1	04621
gpt	00250
gpt	01100
st6gal2a	00510
st6gal2a	00514
st6gal2a	01100
tlr2	04145
tlr2	04620
tlr3	04620
tlr1	04620
tlr9	04620
frmpd4	04620
tlr4ba	04145
tlr4ba	04620
tlr4bb	04145
tlr4bb	04620
tlr8b	04620
tlr8a	04620
tlr5a	04620
tlr5b	04620
myd88	04210
myd88	04620
akt2l	04010
akt2l	04012
akt2l	04150
akt2l	04210
akt2l	04370
akt2l	04510
akt2l	04530
akt2l	04620
akt2l	04630
akt2l	04910
akt2l	04914
akt2l	04920
ticam1	04620
tirap	04620
cacna1da	04010
cacna1da	04020
cacna1da	04260
cacna1da	04270
cacna1da	04912
gnmt	00260
nos2a	00330
nos2a	01100
nos2a	04020
nos2a	04146
dab2	04144
papola	03015
ccna1	04110
ccna1	04914
cnr1	04080
pik3r2	04012
pik3r2	04070
pik3r2	04150
pik3r2	04210
pik3r2	04370
pik3r2	04510
pik3r2	04620
pik3r2	04630
pik3r2	04650
pik3r2	04810
pik3r2	04910
pik3r2	04914
fgf2	04010
fgf2	04810
chst11	00532
chst11	00920
chrnd	04080
relt	04060
rad51d	03440
cdipt	00562
cdipt	00564
cdipt	01100
cdipt	04070
uprt	00240
uprt	01100
map3k12	04010
b3galt2	00601
b3galt2	01100
