"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"4752" "erich2" 1.76564576225728 2.35737711287797 8.15374322737454 0.00429723695910147 0.0458716052189855 "ENSDARG00000107534" 561824
"4800" "eva1a" 1.62875840579745 3.85055621777228 8.01876142983156 0.00462952203488409 0.0474418014877796 "ENSDARG00000061405" 767647
"4970" "fam210ab" 1.61758015329284 4.86498856900146 24.1982203006951 8.69125570924595e-07 0.00096880340984001 "ENSDARG00000040186" 503762
"5021" "fancl" 1.78829336738415 2.00181861227499 13.1993558125088 0.000280045360414223 0.0118604510648168 "ENSDARG00000007885" 406255
"5090" "fbxo40.1" 1.51983051722548 3.7658723065651 9.29958116228845 0.00229206253710408 0.0334251311114075 "ENSDARG00000069775" 100005140
"5152" "fgf12a" 1.70474578261634 1.7517090207556 8.55706686586343 0.00344183511418436 0.0410328404154265 "ENSDARG00000027957" 777735
"5173" "fgf5" 2.23590046912835 1.26315824873494 9.86443439337454 0.00168504471658044 0.0279924330946802 "ENSDARG00000035377" 494454
"5204" "fhl2a" 2.04837842435967 8.7776592961594 12.9498443490269 0.000319948093827989 0.0127657142134724 "ENSDARG00000042018" 445277
"5213" "FIBIN" 1.65112448860465 3.73094654390696 12.8315152753306 0.000340829626705194 0.0132145573745372 "ENSDARG00000039949" 553370
"5218" "figla" 2.47928633163483 1.01950937001183 8.88553523266161 0.00287438766889425 0.0373105560951448 "ENSDARG00000087166" 387259
"5313" "foxe3" 1.91843772192415 2.17480343453409 8.0586488864617 0.00452869429384203 0.0470409218000423 "ENSDARG00000062892" 570855
"5333" "foxl2b" 2.13305642095748 2.01189156508654 14.1006559020249 0.000173283347359582 0.00957459929570465 "ENSDARG00000068417" 100149117
"5379" "FRMPD2" 1.73402948446875 1.75516671802294 8.08588668851915 0.00446112988067885 0.0468300479234298 "ENSDARG00000074119" 571843
"5397" "fshb" 2.49080812665603 1.1243310594423 10.7536173794538 0.00104075690924556 0.0220987020318793 "ENSDARG00000010841" 402919
"5398" "fshr" 2.36351420530538 1.18813546738706 10.8179215033555 0.00100522276124796 0.0216785343976509 "ENSDARG00000071494" 195820
"5484" "fzd9b" 1.58483698420228 5.72859007175674 15.0722021436819 0.000103475914981728 0.00732930102850347 "ENSDARG00000014673" 58023
"5548" "gale" 1.644292292312 4.86787673792281 9.56264126677554 0.00198577185420934 0.0308772807496282 "ENSDARG00000002401" 678540
"5559" "GALNT13" 1.85490812280608 1.88074331405822 8.80994617949892 0.00299592871673051 0.0381633749407657 "ENSDARG00000099227" 100330695
"5572" "GALR1" 2.11378780270353 1.17997193791692 8.34492496578486 0.00386766136578078 0.0438802420220739 "ENSDARG00000005522" 567820
"5575" "galr2b" 1.859972263325 1.66333724474633 11.7113983409917 0.0006211842307777 0.0170355823207112 "ENSDARG00000105113" 798737
"5626" "gbgt1l3" 2.58978757230579 2.42798070326251 9.64172064535187 0.00190206975079566 0.0303592979335378 "ENSDARG00000035555" 447881
"5654" "GCNT3" 2.10658583123858 1.58706598437051 16.278278170987 5.46872817446011e-05 0.00548908199361126 "ENSDARG00000060471" 100332076
"5655" "GCNT4" 1.64864858057425 2.27228641271282 12.6779088521778 0.000370001144051059 0.0138633832019971 "ENSDARG00000044755" 492587
"5770" "gja10a" 2.17653003905875 1.16422670533144 7.98870251585339 0.00470701353498863 0.0476681083687639 "ENSDARG00000057792" 572278
"5771" "gja11" 2.16210773036733 1.1090900795787 7.85288616694218 0.00507396414678597 0.0497100980387951 "ENSDARG00000069411" 565892
"5812" "gldn" 2.35498716358156 1.76227818026179 13.2145739820229 0.000277780631592986 0.0118604510648168 "ENSDARG00000061576" 572018
"5832" "glra3" 2.50769137995648 2.0887313859202 12.7575870759803 0.000354567997122867 0.0135993983412609 "ENSDARG00000011066" 192124
"5879" "gna15.4" 2.14325840176202 1.0934255664762 8.01152510023988 0.00464805764226405 0.0475174915447395 "ENSDARG00000071416" 562625
"5909" "gng13b" 1.56032148771006 5.87609827204454 9.85937563742395 0.00168968439696973 0.028006989981371 "ENSDARG00000037921" 436673
"5964" "got1l1" 1.76327035958616 1.34062490500765 7.83327563615184 0.00512930616042531 0.0499094923610623 "ENSDARG00000053644" 791730
"5991" "gpc6b" 2.10562224158599 1.22501141404155 8.73079472709264 0.00312880092391443 0.0388053994979234 "ENSDARG00000104219" 100331176
"6047" "gpr19" 2.04179644492475 2.65221936491155 16.1089559731804 5.98005662198969e-05 0.00561534286214032 "ENSDARG00000102226" 393969
"6064" "gpr55a" 2.37086186166476 1.47839016704475 15.6448018072949 7.64223553191754e-05 0.00645968107638622 "ENSDARG00000043447" 664762
"6071" "GPR78" 1.60363566221018 3.81505462185961 12.9611061497405 0.000318029220986384 0.0127427339244179 "ENSDARG00000074600" 557394
"6144" "GRIN2C" 2.22842956756753 1.43583000547864 9.00685266627346 0.00268969198223246 0.0360952418704515 "ENSDARG00000078149" 100003342
