"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"5" "A1CF" 5.28194235698749 4.5024503227375 13.8255106705074 0.000200594065513345 0.00355272607589921 "ENSDARG00000002968" 562916
"27" "abat" 3.32972699121995 6.73515415458077 19.8369227363255 8.43377307782616e-06 0.000383715160313851 "ENSDARG00000006031" 378968
"39" "abcb4" 4.70628649818473 5.68345177564859 10.9588697353509 0.000931566217470273 0.0108402044529619 "ENSDARG00000010936" 100136865
"46" "ABCC12" 3.04306123998102 3.88596137333813 12.515866136477 0.000403510684721643 0.0059722929975191 "ENSDARG00000013050" 568482
"47" "abcc2" 3.1991548240064 6.27140187297549 13.9799453812636 0.000184770985518836 0.00333879485990723 "ENSDARG00000014031" 393561
"49" "abcc5" 1.58963651796843 6.64762745151522 15.3189129587057 9.08028498940458e-05 0.00200429310378751 "ENSDARG00000061233" 336147
"51" "ABCC8" 2.12273888507049 1.71428482080461 15.1431865594124 9.96572993214897e-05 0.00212822025110946 "ENSDARG00000077007" 100329706
"64" "abcg2a" 3.66964772367958 5.55109247008678 15.5078282465584 8.21642792953369e-05 0.00186675149201571 "ENSDARG00000100075" 735312
"137" "acbd7" 3.64478066107311 3.54664330573646 15.6508048957688 7.61801515032423e-05 0.00177141199747109 "ENSDARG00000094730" 619256
"140" "ace2" 5.92176400384559 5.94472225142987 8.56062481689546 0.00343511506048949 0.0274240273517592 "ENSDARG00000016918" 492331
"156" "acod1" 3.41407729725845 3.02626540103029 9.78982525952527 0.00175480137662237 0.0170369529406968 "ENSDARG00000069844" 795305
"188" "acsl4a" 1.75969523130932 5.56143058545457 9.77218728011253 0.00177171553304303 0.017163794965683 "ENSDARG00000004078" 393622
"190" "acsl5" 4.47734577031389 5.17562318938291 9.86810228308485 0.00168168875485059 0.0165118996173196 "ENSDARG00000075931" 447860
"204" "acte1" 3.33286923938821 4.09337299582287 8.83396544273404 0.00295675207124701 0.0247808614617907 "ENSDARG00000079111" 415164
"211" "actn3b" 3.63010181814053 6.27499916217991 8.19985259544717 0.00418937932246809 0.0317541777374494 "ENSDARG00000001431" 323320
"235" "ada" 3.13194050441408 6.17375521448005 15.4847525361989 8.3173479473066e-05 0.00188487802592393 "ENSDARG00000003113" 436919
"278" "adcy1b" 3.48644253674201 1.54553892014183 9.01893623248694 0.00267196851370713 0.0231670191745098 "ENSDARG00000088634" 569499
"288" "adcyap1b" 2.91631680764808 3.60081895486211 9.00602289684351 0.00269091341019656 0.0233086161587448 "ENSDARG00000027740" 335625
"289" "ADCYAP1R1" 2.27729560336439 2.13230407888811 7.11345014514657 0.00765077194956786 0.0492782656990043 "ENSDARG00000053724" 555473
"292" "add2" 2.10883812041693 4.90653764831997 15.1685877376631 9.83255652522831e-05 0.00211027251055893 "ENSDARG00000074581" 570147
"294" "add3b" 2.85648673081716 3.09370919023842 20.0866290345667 7.401230810275e-06 0.000347370925003302 "ENSDARG00000056250" 553243
"299" "ADGRB3" 2.1249744288153 2.77780502937337 7.14393393191262 0.00752179744215253 0.0486055280365182 "ENSDARG00000059832" 566117
"326" "adma" 1.96344196128933 4.72855559448585 9.02058467297175 0.0026695598855715 0.0231573932680777 "ENSDARG00000015263" 556502
"370" "AFAP1L2" 1.5268823638617 4.9788234273752 21.8802623368619 2.90203550727314e-06 0.000191695567674876 "ENSDARG00000074806" 567369
"395" "agmat" 3.31186308880204 3.65274706950149 9.56520912243214 0.00198299608945736 0.0185847268814881 "ENSDARG00000059700" 556522
"396" "agmo" 2.76491827997744 4.47132356046638 7.97754264821901 0.00473611872229846 0.0347894058534568 "ENSDARG00000025595" 405819
"414" "agtr2" 3.82737988980604 4.30619028722142 21.2112547320912 4.11341940269687e-06 0.00023742017814595 "ENSDARG00000035552" 503772
"417" "agxta" 4.42658615059383 5.25638105425482 7.17417778629739 0.0073960336462099 0.0480540109581616 "ENSDARG00000052099" 436603
"418" "agxtb" 8.66324232610809 7.40380886444623 13.6279147043949 0.000222847253802254 0.00383396443779987 "ENSDARG00000018478" 79378
"421" "ahcyl1" 1.63941894443548 5.10656551955119 11.5337921551489 0.000683424651626878 0.00871256516209105 "ENSDARG00000056331" 798918
"427" "ahr1b" 3.30837467892854 2.30145206613036 14.4128178621753 0.000146799689557737 0.00278232992907783 "ENSDARG00000023537" 554265
"442" "AIG1" 2.20563505510263 2.36288456147528 7.75923531300467 0.00534385805796117 0.0377306842690964 "ENSDARG00000007171" 562261
"447" "AIPL1" 1.93404598496842 1.56282085188429 7.18329312511105 0.00735855215925738 0.0478627927645352 "ENSDARG00000075067" 100537095
"474" "akr1b1.1" 3.5407527984426 4.9204599392945 15.0960799673224 0.000102175242785901 0.00216305788096692 "ENSDARG00000006215" 415138
"489" "aldh1a2" 1.91651736424856 6.54073371505597 12.4273823825656 0.000423084481705354 0.00615727361328412 "ENSDARG00000053493" 116713
"499" "aldh4a1" 2.0906831700623 5.45824053804356 8.81651245970532 0.00298516669763184 0.0249556320170011 "ENSDARG00000038207" 394133
"510" "aldoca" 3.74181637071312 1.46273102040874 9.67998791890749 0.00186285854681597 0.0178049743743102 "ENSDARG00000057661" 792692
"511" "aldocb" 5.06624714325142 10.8591840391861 13.0590509229364 0.000301822335963098 0.00480196374835135 "ENSDARG00000019702" 369193
