"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"1545" "brox" -2.32854397543121 4.43781770320514 16.7493832373169 4.26561283270513e-05 0.00496892454009987 "ENSDARG00000013659" 492786
"1547" "BRPF3" -1.50201143289107 4.89877132395196 11.7734214760618 0.000600824407983348 0.0169040270220666 "ENSDARG00000074238" 100003354
"1570" "btbd7" -2.04657453427116 3.55736934626379 8.75608251470626 0.00308571158178422 0.0385659888304987 "ENSDARG00000003069" 568372
"1577" "btg2" -1.70155483728251 8.21382009969031 9.59525472032411 0.00195080860433412 0.0306004146510986 "ENSDARG00000020298" 30079
"1619" "C18H15orf48" -2.36935600442568 2.2662383297257 8.10635503368415 0.00441103348860005 0.0465507587391608 "ENSDARG00000092903" 751757
"1639" "c1qtnf1" -2.10484406008971 2.53920849354893 8.42577069116936 0.0036993980963267 0.0427600551185916 "ENSDARG00000088878" 550573
"1643" "c1qtnf5" -2.9687318456302 3.87899177652083 9.69115486962446 0.00185157131004502 0.029810877080861 "ENSDARG00000056134" 555815
"1658" "C25H11orf96" -4.46821824902546 5.67943364872791 9.89027069775095 0.00166154925120569 0.0277989970874797 "ENSDARG00000097208" 100330987
"1669" "c3a.1" -4.2505213553255 7.98492812225423 11.4996549795822 0.000696091096559993 0.0178887387711059 "ENSDARG00000012694" 321046
"1677" "c4b" -2.84668064934313 5.47629029639272 11.7072895094817 0.000622557357065864 0.0170355823207112 "ENSDARG00000038424" 794635
"1715" "ca5a" -1.80144787975053 5.43699693463419 9.84840081280471 0.00169979459984496 0.028096234187428 "ENSDARG00000101778" 569989
"1720" "cab39" -2.16939157097118 3.86122166924801 9.30343935000298 0.00228724062288244 0.0334094484104081 "ENSDARG00000043451" 415235
"1740" "cacna1c" -2.35421567263185 6.50373333862891 8.2090208137266 0.00416826387341201 0.0454644312440283 "ENSDARG00000008398" 170581
"1874" "caprin1b" -1.99288830422199 8.09820655059011 14.04313375045 0.000178664968045316 0.00965602940935823 "ENSDARG00000054272" 406341
"1977" "cbx7a" -2.03722249026904 6.12727219101498 11.041766085039 0.000890819588911688 0.0202134444888549 "ENSDARG00000038025" 550551
"1986" "ccdc102a" -2.01788770888768 4.26890086685535 12.3036369695498 0.000452076516040474 0.0149674792177758 "ENSDARG00000003872" 325319
"2049" "ccdc88b" -2.00799221354294 3.19666809922242 10.19011635872 0.00141195405231815 0.0252833338585282 "ENSDARG00000076189" 100330741
"2176" "cd74a" -6.39644671343767 6.87293573087306 8.78264740253944 0.00304109517209155 0.0384393567641764 "ENSDARG00000009087" 58113
"2177" "cd74b" -7.43951717972243 6.04644529248396 13.3783209970073 0.00025454950056309 0.0115813529146498 "ENSDARG00000036628" 30645
"2211" "cdc42bpab" -1.68587380725656 4.98324207065189 10.4326295046393 0.00123808349175075 0.0239013430428368 "ENSDARG00000016464" 566003
"2215" "CDC42EP4" -1.56736809203629 5.52759701814324 17.6731655377806 2.62301048876936e-05 0.00439435979744658 "ENSDARG00000045036" 100002938
"2266" "CDK19" -2.05788849361301 2.40821037416215 8.25717596772711 0.00405912232968389 0.0447708390537491 "ENSDARG00000043858" 100149670
"2278" "cdk5rap2" -2.47424692499178 5.11083652750687 23.5720103254004 1.20325111544069e-06 0.00098357596861252 "ENSDARG00000024219" 334460
"2297" "cdo1" -3.10732445299965 7.13547859809402 10.904288306699 0.00095941893490043 0.0210788584667148 "ENSDARG00000099389" 393714
"2309" "CDY2B" -2.30610702113742 4.28575220964626 16.8768637878666 3.98847906007786e-05 0.00485210192689827 "ENSDARG00000038985" 568457
"2314" "cebpd" -2.21981217160582 7.44770039171858 10.3714077766958 0.00127981920819165 0.0242262082275827 "ENSDARG00000087303" 140817
"2359" "CEP170B" -1.85224346367141 5.21845224662549 7.85476368929457 0.00506869769417527 0.0497100980387951 "ENSDARG00000074636" 792564
"2363" "CEP350" -1.52747877072955 6.66067850909109 8.67445508092877 0.00322701331616599 0.0395321138103824 "ENSDARG00000058000" 100004437
"2387" "CERS2" -1.87962788912044 6.09625424209079 10.1281560755678 0.00146021412361627 0.0259120808016325 "ENSDARG00000058992" 565295
"2439" "cflara" -1.59912501754903 4.7070693288385 18.3499788732237 1.83821023237047e-05 0.00356353037981818 "ENSDARG00000055966" 373114
"2472" "CHD3" -2.53074063401763 4.71050706404062 11.3592590880876 0.000750727665905121 0.0186739580493973 "ENSDARG00000021405" 568230
"2496" "chka" -2.77465543903541 5.18057597726247 17.506728057552 2.86292763848596e-05 0.00439435979744658 "ENSDARG00000041078" 558499
