Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
26	AATK	-0.261464273869832	3.74104961033845	0.263801410975177	0.607520480357465	0.858875725839751	ENSDARG00000078222	100004850
27	abat	1.07880971492323	6.88031311352647	3.15679276726004	0.0756115957277958	0.308942224468554	ENSDARG00000006031	378968
28	ABCA12	1.11688451642598	6.24853333329431	0.993097801994836	0.318986421470314	0.658006341305002	ENSDARG00000074749	NA
29	abca1a	1.00095087591205	7.36263242414666	4.09970249867158	0.0428907599919928	0.223999034980144	ENSDARG00000074635	558924
30	abca1b	1.56975236958079	6.17160303071863	6.17117397655996	0.0129848414179656	0.105505533799279	ENSDARG00000079009	100136868
31	ABCA2	0.462808346790826	4.2158105172597	0.886129888612913	0.34652823065258	0.686344711440264	ENSDARG00000013500	100006090
32	ABCA3	1.3806891988464	6.50634453986346	9.30017280329163	0.00229132244273035	0.0336898068970287	ENSDARG00000100524	564344
33	ABCA4	-2.68202857286227	2.54329383553878	10.5887305678675	0.00113779073997213	0.0216107538311	ENSDARG00000062661	555506
34	abca4a	-2.10748080807467	2.95289106700024	9.33239017244011	0.00225138503399941	0.0332151803786875	ENSDARG00000057169	798993
35	abca5	0.388415685935693	5.30113034147857	0.960929607377921	0.326952774971539	0.666575530591838	ENSDARG00000074041	100151075
36	ABCA7	-1.32442924883099	3.41588257349521	9.0458112544823	0.00263297368492009	0.036787951632642	ENSDARG00000074221	561460
37	ABCB10	-0.286264385392637	4.54671234327457	0.684449180268572	0.408058862134411	0.736761470557525	ENSDARG00000061591	100003744
38	ABCB11	2.30603993185693	4.91378065676724	3.28983515952164	0.0697100203920036	0.296866813202336	ENSDARG00000070078	571189
39	abcb4	0.681738243101926	5.52194722731108	0.474058258939714	0.491126080197895	0.794492747857377	ENSDARG00000010936	100136865
40	ABCB6	-0.217012622044257	2.65242073082191	0.141256663436081	0.707034901173002	0.905634321377963	ENSDARG00000074254	100004801
41	abcb6a	0.156458632229323	3.71369217682632	0.0820620529319456	0.774522188183748	0.934131456030064	ENSDARG00000063297	564067
42	abcb7	-0.544212144896833	5.85674920742486	3.21110505284444	0.0731400704583287	0.303955089923598	ENSDARG00000062795	566515
43	abcb8	-0.579231950853219	4.22578135104379	3.96896498333932	0.0463462516481787	0.233971780762972	ENSDARG00000056672	548340
44	abcb9	0.89953216791704	3.6446080581514	4.56189614911075	0.0326908609884443	0.18807790507384	ENSDARG00000056200	570148
45	ABCC1	0.225007195833867	5.55735928027013	0.33645653195039	0.5618817550907	0.834721703386705	ENSDARG00000104719	100002010
46	ABCC12	-0.0789068767128904	3.98395468709459	0.0108975306849004	0.916858875323161	0.983089006129308	ENSDARG00000013050	568482
47	abcc2	0.772790138097198	6.3210809188728	1.33261019876322	0.248341391081114	0.583399461266025	ENSDARG00000014031	393561
48	abcc4	-0.132490457594381	5.01092221310424	0.0515380229638112	0.820408288768229	0.951116863636334	ENSDARG00000058953	368620
49	abcc5	0.234037350757581	6.71799262168699	0.53073696246463	0.466297189888262	0.778389862470107	ENSDARG00000061233	336147
50	abcc8	0.679815643181424	3.95469752917345	1.1531517478387	0.282890349071066	0.622882638973143	ENSDARG00000051879	553281
