"Gene" "logFC" "logCPM" "LR" "PValue" "FDR" "ENSEMBLID" "ENTREZID"
"3120" "crygm2d15" -7.24545742316175 2.51819860511927 27.2759209849036 1.76394446140492e-07 3.1777726736522e-05 "ENSDARG00000069826" 436855
"3121" "crygm2d16" -7.88997593061054 3.53435375478101 31.811812003802 1.69856610259304e-08 4.4549891823157e-06 "ENSDARG00000076790" 798701
"3122" "crygm2d17" -7.53119246163138 3.26063487703022 35.9618672651758 2.01217113179747e-09 8.54454098466854e-07 "ENSDARG00000069817" 561929
"3123" "crygm2d18" -8.00894592704903 3.65013441128972 32.1121251655674 1.45526222933347e-08 3.99301567079421e-06 "ENSDARG00000073750" 415232
"3124" "crygm2d2" -8.30039163340049 4.51095057143518 33.8474553780187 5.96070038133244e-09 1.97621327737528e-06 "ENSDARG00000086917" 558501
"3125" "crygm2d20" -7.16217525502612 3.8920077220308 39.928617826715 2.63415398626908e-10 1.74000504981885e-07 "ENSDARG00000091148" 100000175
"3126" "crygm2d21" -8.09026025748634 4.22002625603259 31.5258728105015 1.96800493059817e-08 4.87491221350254e-06 "ENSDARG00000086658" 569000
"3127" "crygm2d3" -8.24086304262272 4.23687352097469 34.1327954457928 5.14763516762612e-09 1.80015829832572e-06 "ENSDARG00000088823" 790908
"3128" "crygm2d4" -7.62491662629031 3.63044483027688 30.2158746978986 3.8653269595835e-08 8.95300082132101e-06 "ENSDARG00000087164" 790917
"3129" "crygm2d5" -7.20972492979582 2.75325267397918 28.0840030316386 1.16162077779532e-07 2.20399006084889e-05 "ENSDARG00000069792" 558470
"3130" "crygm2d6" -5.35993081002861 1.67150712022639 21.5342579892838 3.47563961084049e-06 0.000350214872651639 "ENSDARG00000073874" 415228
"3131" "crygm2d7" -8.02354089636237 4.21999605548903 32.9017834747471 9.69342991774285e-09 2.93020885733803e-06 "ENSDARG00000076572" 566558
"3132" "crygm2d8" -7.82127261303487 4.49987148238087 25.4376872532593 4.56904443451182e-07 6.51911259916146e-05 "ENSDARG00000116164" 436854
"3133" "crygm2d9" -7.18980424263453 2.47945120684138 28.3999034896053 9.8670227849166e-08 1.9997539928294e-05 "ENSDARG00000115701" 799807
"3140" "crygmx" -8.094191164493 5.47342309951046 26.6834214851011 2.39669080936375e-07 3.99485799859836e-05 "ENSDARG00000053862" 335789
"3142" "crygmxl2" -7.19641567295697 3.48782190944017 33.8400318143558 5.9834884764937e-09 1.97621327737528e-06 "ENSDARG00000074001" 554132
"3143" "crygn1" -5.23769055566476 1.65888147048502 22.5452928345981 2.05246828048861e-06 0.000226981369013403 "ENSDARG00000102129" 493629
"3144" "crygn2" -7.87090499231218 5.7954791618514 39.5712353514512 3.16308139056426e-10 1.9072521943817e-07 "ENSDARG00000030411" 445034
"3155" "CSDC2" -2.68683658104186 2.25818674099366 12.2394082165733 0.000467906669781935 0.0108660357494281 "ENSDARG00000100167" 557375
"3164" "csf3b" -3.04386999387002 1.59829152486254 13.7865955750694 0.000204792187005616 0.00626533217778927 "ENSDARG00000098752" 100190920
"3189" "csrp1b" -4.55829999655895 4.13554441271901 19.390710910149 1.06523936457285e-05 0.000811903592613536 "ENSDARG00000030980" 791132
"3193" "cst14a.2" -1.81767295231071 6.0792035203677 21.0945772635429 4.37163496619165e-06 0.000419183385064667 "ENSDARG00000045352" 792225
"3218" "cthrc1a" -2.9345833819697 4.61094456667896 18.2726770734244 1.91433318586324e-05 0.00127873154943336 "ENSDARG00000087198" 445308
"3239" "ctsbb" -4.76218061624836 2.45730911142988 20.9984410428503 4.59657240531949e-06 0.000437031057975158 "ENSDARG00000101051" 569298
"3291" "cxcl14" -2.14165975941898 5.68591848020256 20.4660657663434 6.0697903146607e-06 0.000541273551309868 "ENSDARG00000056627" 58151
"3293" "cxcl18b" -2.57305943979296 4.7894913280952 9.75242528256018 0.00179086289743863 0.0253291354288802 "ENSDARG00000075045" 795785
"3320" "cyb5r1" -2.22200542744953 6.40930400479483 14.9714008575285 0.000109152995797916 0.00419169757263615 "ENSDARG00000018966" 336553
"3336" "CYP11A1" -2.31307162914289 1.27984400179247 7.76089980651827 0.00533893559816275 0.0479470872129187 "ENSDARG00000092696" 563363
"3338" "cyp11c1" -2.10698949010578 1.74748924162135 13.3607630935765 0.000256943736333285 0.00717150475352759 "ENSDARG00000042014" 791124
"3405" "cyp51" -2.15718905357959 4.88504519995624 13.727684256729 0.00021131654804823 0.00640957590891188 "ENSDARG00000042641" 414331
"3502" "dct" -5.75468989897834 4.51531934624045 18.5325493766424 1.67027409020913e-05 0.00115462551933642 "ENSDARG00000006008" 58074
"3576" "defbl1" -4.82393110538947 6.20530150617823 9.17699349845985 0.00245076277785595 0.0304039576615846 "ENSDARG00000075161" 100009619
"3613" "desmb" -2.74523838006772 4.09290422838001 12.4647338193004 0.000414707612470348 0.00999501387622791 "ENSDARG00000005221" 768287
"3724" "dkk1b" -2.68928088449285 3.1479305198722 24.9305291919917 5.94337522515156e-07 7.96993211583293e-05 "ENSDARG00000045219" 30197
"3763" "dmbx1a" -2.11446750976177 3.15933999981311 8.70811989279412 0.00316795764465563 0.0354902792666037 "ENSDARG00000009922" 142987
"3851" "dnal1" -1.67082632582405 2.71421745614405 9.40501642693827 0.00216392580020874 0.028294440356835 "ENSDARG00000034042" 445048
"3916" "dph3" -2.12421201819635 2.75697254923089 12.2536287884492 0.000464354250779038 0.0108116945987521 "ENSDARG00000043360" 553692
"3958" "drd4a" -2.18238013409734 1.76094591774559 9.32828664663955 0.00225643236037704 0.0289938552934614 "ENSDARG00000038363" 503564
"4231" "drl" -2.92269298530749 1.91738702682314 26.8942105708088 2.14901660923287e-07 3.65025821196841e-05 "ENSDARG00000078004" 30167
