Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
51	ABCC8	-2.53220752489888	1.71428482080461	26.0838763873067	3.2690250900838e-07	5.11430372646005e-05	ENSDARG00000077007	100329706
52	abcc9	1.98554471902054	5.91344819195066	5.21198095390544	0.022431762276142	0.111610091526958	ENSDARG00000015985	561160
53	abcd1	0.983859848398163	3.09287851066547	3.34151704946053	0.0675523000571154	0.216106775160297	ENSDARG00000074876	566367
54	ABCD2	0.570325820007373	2.66465558941733	1.67593609450918	0.195465326299902	0.407924654172566	ENSDARG00000059409	100537809
55	abcd3a	0.820575396081154	6.02494613038895	5.56113671529702	0.0183634870148517	0.100126197159853	ENSDARG00000104085	406803
56	abcd3b	1.13814536133167	3.8516587458059	7.58726353150368	0.00587821090370307	0.0511903766931369	ENSDARG00000002947	100170781
57	abcd4	0.115996758358689	3.50271316876379	0.130796897381934	0.71760721518622	0.853671234999513	ENSDARG00000061770	767748
58	abce1	-0.29542010418505	7.15803076580357	0.81237783656384	0.367418175170895	0.590830687419793	ENSDARG00000007216	406324
59	abcf1	-0.805519509263145	7.03080540918471	10.4507015522328	0.00122602881749176	0.0199841640972214	ENSDARG00000031795	406467
60	abcf2a	-0.664448914253496	7.1613239626089	1.99532153903789	0.157785576125585	0.357437539717999	ENSDARG00000038785	336770
61	abcf2b	1.12509083269414	3.86196569008689	1.92237885173644	0.165594654222139	0.368573650075108	ENSDARG00000052331	100000576
62	ABCF3	-0.471223824618096	3.77599981627154	1.54806202991058	0.213421765912702	0.429516722529118	ENSDARG00000089705	100331227
63	abcg1	-1.31065851777387	1.74482382584834	5.2629107261726	0.0217845561607744	0.109806507904807	ENSDARG00000063475	556979
64	abcg2a	1.12563659985213	5.55109247008678	2.34184980634026	0.125939924446704	0.312354130511328	ENSDARG00000100075	735312
65	abcg2b	-0.0555747416817006	2.0907968390729	0.0043326023342587	0.947519137662603	0.975073788022187	ENSDARG00000079361	570453
66	abcg2c	-0.944204667075681	4.49829589159663	5.78434258578874	0.0161695441184297	0.0933280968777327	ENSDARG00000058574	569858
67	abcg2d	-0.244926467915247	1.24440002828468	0.0918515197441323	0.761836396899859	0.882009226790586	ENSDARG00000016818	735310
68	ABCG4	0.695247942284866	1.32930786794289	0.83712344368131	0.36022076539513	0.584347899193562	ENSDARG00000061047	564842
69	abcg4b	0.192824581414343	1.56901821406743	0.0855677841546303	0.769889287710649	0.886966808403842	ENSDARG00000078068	794238
70	abcg5	3.15347013753993	2.0627435582044	8.41713199511359	0.00371701665171413	0.0390648155470368	ENSDARG00000063078	557317
71	abcg8	2.9092284952474	2.01700981272364	11.6964713638048	0.000626187340505341	0.013279490152096	ENSDARG00000063059	100136850
72	abhd10a	0.289015778992799	4.20301105186768	0.712143993010272	0.398732975716249	0.618598001209056	ENSDARG00000076435	568517
73	abhd11	0.602634882640373	2.95270874000321	3.03714755167627	0.0813787982960328	0.241455808951879	ENSDARG00000069501	446169
74	abhd12	0.992926572114094	4.76179099586529	4.64651806179268	0.0311166038940778	0.136825599223589	ENSDARG00000071004	767657
75	abhd13	-0.0914772173477615	2.99480015946288	0.071602195193897	0.789018112346646	0.897400550583664	ENSDARG00000059209	561333
76	abhd14a	-0.159521854471097	2.65079443310044	0.128856534063146	0.71962058190056	0.855400765009097	ENSDARG00000058367	404598
77	abhd14b	-0.943612245779705	4.33405654696928	3.60376726395687	0.057648793843924	0.197196754062157	ENSDARG00000100531	393338
78	abhd16a	-0.131215392404111	5.50894798479681	0.278261815279699	0.597842754172652	0.774386340378331	ENSDARG00000078929	564613
79	ABHD17A	0.101471070397822	3.42297645477601	0.148292805019636	0.700172182506338	0.842672978945985	ENSDARG00000043084	100003419
80	abhd17aa	-0.232221333603575	3.41330022844383	0.423068231152357	0.515410013558398	0.714467401819838	ENSDARG00000091433	322121
81	abhd17b	-0.211197086725833	5.22132094317315	0.238719293215418	0.625132642619758	0.791895170709874	ENSDARG00000035571	437017
82	abhd17c	-0.064063290766569	5.32881408760116	0.0182504398762973	0.892537404641228	0.948088422380959	ENSDARG00000058452	393126
83	abhd18	-0.125932453952902	4.63797896350425	0.169789743205087	0.68029873715661	0.828817910502244	ENSDARG00000101961	503769
84	abhd2a	-1.54943620050007	4.42312207575842	7.89320105528311	0.00496209660965726	0.0461412893812498	ENSDARG00000025797	393888
85	abhd2b	-2.01326849906637	1.86154518958169	7.46873247050877	0.0062779736331309	0.0527900328839649	ENSDARG00000045804	559290
86	abhd3	0.0824339714936892	3.28848666739635	0.0566946845541452	0.811798527292683	0.904901670891562	ENSDARG00000018809	447830
87	abhd4	0.0366387801708923	4.80261185140673	0.00708540917862166	0.932917396025455	0.968091101304125	ENSDARG00000102887	550276
88	ABHD6	2.42827248672759	4.08323444036168	11.1345860837637	0.000847328360030537	0.0160085818868057	ENSDARG00000060756	799085
89	abhd6b	1.41237633587275	1.79641259183559	2.55225261902025	0.110137124255585	0.28950561696365	ENSDARG00000070894	558995
90	ABHD8	-0.744129707334915	1.89038163842248	2.27449498388311	0.131517959483369	0.320265265891028	ENSDARG00000103518	NA
91	abi1a	-0.14250454747366	5.81062180300278	0.311171648769921	0.576962103281789	0.760709626083441	ENSDARG00000010155	393711
92	abi1b	1.43814289136632	3.31114364772903	3.13691041720624	0.0765386666862589	0.232772420743851	ENSDARG00000062991	767738
93	abi2a	-0.487758800193409	4.09501563863926	4.58075408031335	0.032332983018214	0.140152437900248	ENSDARG00000058207	767646
94	abi2b	-0.206164204226108	5.60552205515283	0.473327227059499	0.491460457654297	0.696535065342052	ENSDARG00000014875	692331
95	abi3a	1.21379617440089	2.52455256114725	2.78209828722777	0.0953232077838542	0.265551404955589	ENSDARG00000060072	767807
96	abi3bpb	-1.62575085062184	7.15317714599056	7.96648687802474	0.0047651331981013	0.045133377901294	ENSDARG00000071095	100149890
97	abitram	-0.428836527716106	3.48558304145057	0.734138828841168	0.3915449137819	0.612400555757274	ENSDARG00000070407	560419
98	ABL1	0.061005639189958	5.69095318053863	0.0251023724422339	0.874112237697923	0.939540273569726	ENSDARG00000035187	100000720
99	abl2	0.545300575676033	4.82165325421103	2.72078713574077	0.0990491594251276	0.272047977688949	ENSDARG00000013841	570636
100	ablim1a	2.87022100540658	3.20740594902989	13.9235692729157	0.000190395975495487	0.00598420926895287	ENSDARG00000060149	100003558
101	ablim1b	0.931443081041469	8.7118871009895	3.64480187159255	0.0562444955357649	0.193989668899704	ENSDARG00000045064	541550
102	ABLIM2	1.50395322359543	4.63478945762479	8.71854396868748	0.00314989504996976	0.0354187218560431	ENSDARG00000055223	568454
103	ablim3	0.45943889023715	4.63887068631069	0.916487906059302	0.338398826356787	0.562788424848312	ENSDARG00000088168	566821
104	abr	0.919423288353684	4.15447303679876	3.50357212315876	0.0612366117408096	0.204026708462047	ENSDARG00000095180	565190
105	ABR	0.535883956041328	5.19150947244481	2.03523104570806	0.153690828687025	0.352136465374813	ENSDARG00000059587	565190
106	abrab	2.8315491289238	1.51775565500962	11.434471788763	0.000720939667189963	0.0144309303752334	ENSDARG00000033854	445477
107	abracl	-1.84840854613487	5.85344627919178	14.133087017727	0.000170321459983174	0.00558021815820184	ENSDARG00000042876	336650
108	abraxas1	0.0872426374155258	3.12315907326397	0.0657593614138463	0.797614284309106	0.900373435717785	ENSDARG00000043339	449820
109	abraxas2	-0.0262016548263714	3.42989425889488	0.00876371033766787	0.925415239277463	0.964830293703611	ENSDARG00000098907	406584
110	abt1	-0.564408326210589	3.76967948181176	2.83929304148485	0.0919846761725772	0.259662345605874	ENSDARG00000043666	553568
111	ABTB1	0.329002545135588	5.12839289597233	0.742611494320727	0.388825605480761	0.609697966744274	ENSDARG00000063354	100536189
112	ABTB2	-0.802889365513842	3.29419002787484	3.45299307205971	0.0631373395966748	0.207090462952098	ENSDARG00000059751	559451
113	ABTB3	-0.36068582480593	2.61292991696912	0.507722816908483	0.476126296262878	0.685091770379059	ENSDARG00000063040	100034519
114	acaa1	0.858810431158589	4.89424350337873	2.29680382603767	0.129640522617765	0.317387237232037	ENSDARG00000004687	431754
115	acaa2	0.298851924567103	6.967888279621	0.271297343800036	0.602462827949891	0.777405611324008	ENSDARG00000038881	406325
116	acaca	0.276074609472806	5.29395897891369	0.450000147631854	0.502334884252503	0.704390491441417	ENSDARG00000078512	559403
117	ACACB	1.4409580281835	7.44338200510619	5.08579249487443	0.0241226495472562	0.11660132897704	ENSDARG00000061994	556236
118	acad11	0.371674874359864	4.33752483366651	0.922442615765107	0.336834437436459	0.561076136329434	ENSDARG00000045411	393147
119	acad8	0.359557200377582	5.39110500757141	0.532612311960449	0.46551065521213	0.677242325681432	ENSDARG00000042658	394130
120	acad9	0.395095816761915	5.46379295740609	1.73878388358318	0.18729299052123	0.39714308476354	ENSDARG00000055620	724002
121	acadl	0.756915983667164	6.86082619358249	1.34500900483438	0.246152548084915	0.466737262927329	ENSDARG00000088357	394156
122	acadm	0.751069326358095	8.30321025271056	1.5343867041274	0.215455270737302	0.432165422538557	ENSDARG00000038900	406283
123	acads	0.909142150833191	6.29996940914727	2.4760302063107	0.115593681339177	0.297148069571089	ENSDARG00000030781	445288
124	ACADSB	0.626850864434861	5.95887606989703	0.892593161929106	0.344775551794425	0.568989725756784	ENSDARG00000076780	110437777
125	acadvl	1.95543125278765	9.37143063260511	7.3671976024379	0.00664243709560267	0.0543679970629067	ENSDARG00000016687	573723
126	acap1	0.484359398468521	4.99852730285021	1.61589649501612	0.203664913401643	0.41813787619642	ENSDARG00000056346	561771
127	ACAP2	1.68908932348531	2.23459551222203	5.09429154960409	0.0240047174778471	0.116211763359773	ENSDARG00000056478	564814
128	acap2b	1.1292429966863	4.3971807715739	4.56718153739979	0.032590141921407	0.140702281504137	ENSDARG00000060783	100124613
129	ACAP3	0.305194956669438	3.17992984830517	0.940126535569952	0.332245302072105	0.556602945938003	ENSDARG00000075990	322991
130	acap3b	0.491596346060679	2.70560865673231	1.80847448691229	0.178691337917338	0.385550449038922	ENSDARG00000099240	100009646
131	acat1	0.705374785462614	7.20580313361792	1.3910063755085	0.238235220424421	0.457915452638961	ENSDARG00000045888	445290
132	acat2	-0.986744240385481	4.52816403002713	3.00837054613473	0.0828355232802293	0.243871171624775	ENSDARG00000007127	30643
133	acbd3	-0.156513073725194	5.67489875106133	0.373835147679884	0.54092116966718	0.734586846951508	ENSDARG00000042623	406270
134	acbd4	0.153775611785301	2.95078924181426	0.0675443094980892	0.794946402923664	0.900373435717785	ENSDARG00000027070	406368
135	acbd5a	1.04846502316637	4.58746425621757	4.4998744617559	0.0338973420034234	0.143464426822747	ENSDARG00000034883	553674
136	acbd6	0.331163116200443	5.10088564425405	0.487232314079108	0.485164510168537	0.692066627117961	ENSDARG00000039456	324090
137	acbd7	-1.61626960827761	3.54664330573646	5.40422388781737	0.0200880786679029	0.105219055225271	ENSDARG00000094730	619256
138	accs	0.622331854731046	3.96618071425579	4.81293930893031	0.0282468261651742	0.129159209549748	ENSDARG00000052124	541510
139	acd	0.481910178698256	2.71714851785367	1.70026215235577	0.192253696871328	0.403393492200016	ENSDARG00000078055	794664
140	ace2	1.663481910766	5.94472225142987	1.24846314499995	0.263846211366776	0.484224858996343	ENSDARG00000016918	492331
141	acer1	-0.934250714788899	2.8662526274178	1.06939881216196	0.301081279370675	0.524803031428458	ENSDARG00000010347	550266
142	ACER2	1.36296127344892	4.11503811998494	5.80757561140899	0.0159572782549127	0.0926124496180825	ENSDARG00000077782	100331179
143	acer3	1.1216714836178	2.48164077157651	5.42961838882889	0.0197980050003169	0.104590467766781	ENSDARG00000093366	555411
144	ache	0.957725249629078	4.74410103276777	4.64857348475267	0.0310793649189936	0.136695554458755	ENSDARG00000031796	114549
145	acin1b	0.587805128463126	7.09740609163101	4.80283106304321	0.0284130106714394	0.129536310154684	ENSDARG00000026842	327495
146	ACKR2	1.82592783889091	1.65589558154312	3.81550518533665	0.0507802897793636	0.183187283343243	ENSDARG00000086314	101887081
147	ackr3a	-0.348131881189173	1.98396804066064	0.498823966771752	0.480017317226976	0.688136713507203	ENSDARG00000062478	100000764
148	ackr3b	0.198612527800186	6.1074604484288	0.313175437910928	0.575738115429227	0.759994766388888	ENSDARG00000058179	561050
149	ACKR4	1.06928539358524	1.54371371519581	2.4599114430719	0.116785366201921	0.299079547215585	ENSDARG00000078729	100003167
150	ackr4b	1.70073202942569	5.55419101381562	5.10124504882604	0.0239086763086034	0.116055292187552	ENSDARG00000040133	641390
151	ACLY	1.84864085483722	2.70008767109989	10.8180824565799	0.00100513537623869	0.017766689232128	ENSDARG00000055652	794259
152	aclya	-0.120820248658966	6.29266037516875	0.20516045221617	0.650587329466104	0.809433206908124	ENSDARG00000099079	436922
153	acmsd	1.20648429697554	3.71592708055926	0.94794934410254	0.330241823952931	0.554705493520486	ENSDARG00000062549	557166
154	ACO1	0.177899510089466	5.32881170707562	0.153168819589737	0.695525328809479	0.839175635185837	ENSDARG00000026376	568448
155	aco2	0.373034042892705	9.36181679519087	0.844111067328988	0.358223644351255	0.582526145114966	ENSDARG00000007294	322670
156	acod1	0.817762752229346	3.02626540103029	1.03180069214214	0.30973611182762	0.533311523891915	ENSDARG00000069844	795305
157	acot11a	1.91681560537882	3.46135941146987	13.2753769057174	0.000268914817673284	0.00745893588367501	ENSDARG00000058229	554842
158	acot11b	2.80234878525802	4.91044481719715	10.1218655926689	0.00146520616705706	0.0222968873630228	ENSDARG00000042122	641574
159	ACOT12	-0.489444923115428	3.16111916124479	0.997371874750897	0.317947273984369	0.541645128591285	ENSDARG00000054534	100536873
160	acot13	-1.03433242027149	4.03386892777638	5.7406526966969	0.0165766314395808	0.0945154161524692	ENSDARG00000061728	564010
161	acot14	0.267364146816478	4.12846655042273	0.655699543612073	0.41808228413801	0.636328514900274	ENSDARG00000089159	557184
162	acot15	0.436470264806573	4.61599111473313	0.673528897969817	0.411823971469581	0.630570100546014	ENSDARG00000045522	557032
163	acot17	-0.221447929452897	1.7531280021728	0.100053760320904	0.751765129102269	0.875692709655736	ENSDARG00000088524	572757
164	acot18	-0.255439906134171	4.23349284229019	0.467870367607446	0.493968533866331	0.698203265296085	ENSDARG00000033413	556673
165	acot19	2.15637701805086	1.43193038727382	6.88870774464301	0.00867419535476797	0.0637955769700152	ENSDARG00000040427	492778
166	acot22	-0.222672206369542	0.95376660350203	0.0554785588698907	0.813790514095622	0.90621589778318	ENSDARG00000058945	553217
167	acot7	1.23165494402826	4.20397492231585	4.176837450105	0.0409801035681616	0.161650173341306	ENSDARG00000018653	447878
168	acot8	-0.836471399323772	2.98287804075397	2.58689156511518	0.107751615793969	0.285614274247124	ENSDARG00000014138	450052
169	acot9.1	-0.611952748174933	4.67645327109065	2.96237533747245	0.0852226587695258	0.247346805395361	ENSDARG00000058352	798073
170	acot9.2	1.78940519883419	3.14193776256627	9.56086184615168	0.00198769765786461	0.0267956067483109	ENSDARG00000058390	798008
171	acox1	1.20557267142647	5.82620126072506	4.76375629767735	0.0290650512097264	0.131018058524078	ENSDARG00000014727	449662
172	acox3	2.13714935996365	4.62509360471872	16.4709307432043	4.94017393019776e-05	0.00249597739504468	ENSDARG00000038865	406421
173	ACOXL	0.328718096279857	2.53470455140663	0.692391469084704	0.405352142666957	0.624898907810976	ENSDARG00000020149	569104
174	acp1	-1.08332425201929	4.87289967919108	14.7727199317796	0.000121277354723341	0.00444144070121313	ENSDARG00000076486	541489
175	acp2	0.904117456253255	4.67065446341231	7.78626011408086	0.00526450587411469	0.0474777723482134	ENSDARG00000007244	503759
176	acp5a	-0.404810909127317	2.60165360174298	0.301678671281771	0.582831953551089	0.765224373644263	ENSDARG00000019763	406801
177	acp5b	0.271221140240507	1.65021814686781	0.20171241215818	0.653342172284185	0.811389014879775	ENSDARG00000101456	436725
178	acp6	-1.81529955990982	4.45322123725973	11.1553230911087	0.000837908960938012	0.0158810906677252	ENSDARG00000040064	558758
179	acp7	1.29703083474996	2.99508226768784	4.7139735511179	0.0299184219575764	0.133099290499719	ENSDARG00000102421	571830
180	ACSBG1	2.31840851208023	2.47242874976991	5.70565904313203	0.0169103051903298	0.0955019927389269	ENSDARG00000062077	100006023
181	acsbg2	0.334306404682461	6.70295811073104	1.04117677375426	0.307547943341611	0.531246253704371	ENSDARG00000004094	335159
182	acsf2	0.150054500991239	5.95238314349403	0.146176503992336	0.702216338281878	0.843766650492306	ENSDARG00000061201	751707
183	ACSF3	0.0906313068069723	3.0977756687428	0.0720848429888292	0.788325090995979	0.89706999284842	ENSDARG00000059503	562292
184	acsl1a	1.34724331651409	5.77545293574258	8.46970988999387	0.0036110901885633	0.0385190152589871	ENSDARG00000030514	555308
185	acsl1b	1.82575192209332	8.12450666083622	8.10077307637397	0.00442463828815901	0.0430264458462435	ENSDARG00000003854	445175
186	acsl3a	-0.722934654198044	2.62387048203361	0.854190700269271	0.35536950592331	0.579654007123673	ENSDARG00000032079	567157
187	acsl3b	0.417804872790965	5.18282022422803	1.14964150633097	0.283624207462497	0.506742725782509	ENSDARG00000014674	559656
188	acsl4a	1.06902632616147	5.56143058545457	4.93290844481814	0.0263499330243974	0.12350881878847	ENSDARG00000004078	393622
189	acsl4b	-0.464066880961368	4.89464555752481	1.54001342526459	0.21461580684777	0.431189919469414	ENSDARG00000010752	334561
190	acsl5	1.96904541489168	5.17562318938291	3.0535725074961	0.0805597569180918	0.239988783708519	ENSDARG00000075931	447860
191	acsm3	-0.00826976527152291	3.67639314742868	0.000526657035138101	0.981690946779858	0.990784601350111	ENSDARG00000004880	100002035
192	acss1	1.13433125533785	5.18368636067289	3.39210590133044	0.0655092303417354	0.211992774670568	ENSDARG00000044142	541435
193	acss2	0.587054095577853	5.94623472790471	7.81065818035917	0.00519389839589072	0.0472377245745594	ENSDARG00000037781	436914
194	acss2l	2.2654871865677	4.01133773145634	4.53330661863403	0.0332413297276358	0.141848585214097	ENSDARG00000069029	560020
195	ACSS3	1.19031955041401	3.79003082133003	7.15137968785983	0.00749063414527108	0.0582353016455535	ENSDARG00000032218	566019
196	acta1a	0.405320333884331	8.3137273431724	0.544896187172526	0.460410641061563	0.672969597261651	ENSDARG00000036371	550445
197	acta1b	1.13151246509211	10.7174997243476	1.98907460387606	0.158437671289005	0.358595922263885	ENSDARG00000055618	407658
198	acta2	-2.31817266561571	8.94774781303124	8.0459914084846	0.0045604453784011	0.0438466540829023	ENSDARG00000045180	322509
199	actb1	-1.0700411008821	12.6047792768024	2.65001586799553	0.103548862542645	0.279140562794449	ENSDARG00000037746	57934
200	actb2	-0.232839346873059	13.3023369629251	0.205042505954225	0.650681101348874	0.809436942355944	ENSDARG00000037870	57935
201	actc1a	1.17964456709591	12.7129184842969	1.69955835037466	0.192345745376596	0.4034076579089	ENSDARG00000042535	408256
202	actc1b	0.779119548847802	10.3021673119949	0.372837362800908	0.541461709979505	0.734985128052704	ENSDARG00000099197	58114
203	actc2	1.70809778337863	8.3635178151225	3.82943257436196	0.0503599787957083	0.18229555953348	ENSDARG00000057911	570210
204	acte1	1.68060737365548	4.09337299582287	3.42152809974678	0.0643514208696077	0.209512156117096	ENSDARG00000079111	415164
205	actl6a	0.6728163276705	6.5344557064114	1.23810308448363	0.265836949113592	0.486476707104548	ENSDARG00000070828	192313
206	actl6b	2.24836159813553	1.50251207046524	7.36241191910607	0.00666013926564753	0.0544200499333798	ENSDARG00000034107	553775
207	ACTMAP	-0.349775204195555	2.59643001152827	0.661378399140119	0.416073737950073	0.634376627173253	ENSDARG00000039513	768129
208	actn1	-0.666213357019984	7.07530970206671	2.2913541525879	0.130096374515178	0.317998405895256	ENSDARG00000007219	560400
209	actn2b	2.07276136221207	10.2651292164099	4.25682794517819	0.0390928544220006	0.156718625458365	ENSDARG00000071090	641575
210	actn3a	2.70345486375547	5.53141683993495	5.06327182747458	0.0244380600320672	0.117448881884106	ENSDARG00000013755	58037
211	actn3b	1.43268937959221	6.27499916217991	1.93341607067684	0.164385193662185	0.36693490975783	ENSDARG00000001431	323320
212	actn4	-0.0762276367554196	7.99219519210288	0.0392317271493283	0.842990291897189	0.922998149182841	ENSDARG00000099786	322221
213	actr10	0.104205903981622	6.34406872514353	0.104508659928108	0.746484719980977	0.872047879796995	ENSDARG00000038432	393139
214	actr1b	-0.178623907008068	7.09119355777687	0.201408693491047	0.653586183898527	0.811522527835576	ENSDARG00000011611	406681
215	actr2a	-0.632955302044851	7.03950591170633	2.98180957481604	0.0842050796835793	0.245997152250212	ENSDARG00000052438	406820
216	actr2b	0.0882155681086577	4.39119444943612	0.0974155436563535	0.754953406701001	0.877572444014362	ENSDARG00000070076	554861
217	actr3	-0.158654652582494	6.09696737410306	0.140971886381379	0.707316731075866	0.846757544552159	ENSDARG00000091138	406250
218	actr3b	2.58548899609809	2.16690696072511	7.20436809299909	0.00727263516019081	0.0572304262028091	ENSDARG00000008790	100038776
219	actr5	-0.135624222137481	2.98848621830664	0.12837483974981	0.720123047438349	0.855598864237089	ENSDARG00000098235	406809
220	actr6	-0.272747374411798	4.7398050397393	0.468603219101979	0.493630455801743	0.698001996291453	ENSDARG00000021370	324822
221	actr8	0.0110846036673125	3.61528789511283	0.00191219672162646	0.965120684423102	0.983056565619446	ENSDARG00000103610	326866
222	ACVR1B	0.432704296730358	4.07443468174774	1.01062923243078	0.314752141588975	0.538371961756916	ENSDARG00000052142	559222
