Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
816	aqp8a.1	-5.47538093930495	8.08665462793308	16.9294042639093	3.87959466781891e-05	0.0022911447318063	ENSDARG00000045141	447923
817	aqp8a.2	-4.06289049569006	3.77837274731584	7.99236352584558	0.00469750527640369	0.0336330817361139	ENSDARG00000071592	563130
821	AR	-2.58860244426262	4.28228675287152	8.84363185688201	0.00294113287656653	0.0254636431327981	ENSDARG00000067976	100005148
834	ARF5	-2.04446352907723	1.62744477311355	8.74331748727916	0.00310738677397032	0.0263404197308748	ENSDARG00000113899	334219
848	arg2	-5.24143653094687	6.59771840249672	17.1613151849259	3.4335794460701e-05	0.00216388301839789	ENSDARG00000039269	322614
849	arglu1a	-1.63667112468584	6.88570000471562	14.7126344845562	0.000125204511859412	0.00431479593845783	ENSDARG00000019223	406834
867	ARHGAP35	-2.04966077353279	6.92227206909441	15.9676531394867	6.44340832567533e-05	0.0029771551162803	ENSDARG00000062577	100004299
870	ARHGAP4	-1.69280622553297	3.96858039508475	12.3050481279968	0.000451734849371651	0.00890242103706453	ENSDARG00000015003	561231
874	ARHGAP45	-1.96331746772393	4.01693633715448	12.1126124148955	0.000500819220174704	0.00938246931913429	ENSDARG00000052496	556955
878	ARHGAP6	-1.80578171098837	2.95738036335101	8.23015769771601	0.00411999496852956	0.0311120126803002	ENSDARG00000111170	NA
881	ARHGEF10	-1.55427987120307	5.12852274214099	12.0631301485462	0.000514288673636179	0.00952006871983333	ENSDARG00000077788	334278
886	ARHGEF18	-1.56818356478042	3.65509059580611	16.8699288572562	4.00307861851706e-05	0.00232832964107666	ENSDARG00000042308	562264
892	ARHGEF25	-1.69659198781163	4.10627312654353	10.2991460660732	0.00133091783559929	0.0160384591877792	ENSDARG00000100606	100331456
908	ARID4B	-2.52419052152911	4.30224027634529	14.7553077978007	0.000122402468762857	0.0042799560063611	ENSDARG00000090656	100537923
909	arid5a	-2.5564499605955	1.7120168648252	7.92649716935286	0.0048716017043585	0.0344391699445713	ENSDARG00000077120	100462698
928	arl3l2	-2.54998596254708	2.15268085960583	7.51085230554717	0.00613283444702572	0.0393591588206923	ENSDARG00000015404	393692
935	arl5c	-2.29940177088932	5.03596176600097	11.8342863155422	0.0005814998180383	0.0100689798589447	ENSDARG00000035719	393819
973	arr3b	-2.87589846352708	4.78788790785574	7.81175719727334	0.00519074067922959	0.0357163811782638	ENSDARG00000098475	796867
980	arrdc3a	-1.9915741889774	7.29173081994792	10.9862465984291	0.000917905196284508	0.0127113078939047	ENSDARG00000052690	566685
1001	asap2a	-1.85206909393281	5.76479600963925	14.966238954299	0.000109452007605303	0.00397571599926799	ENSDARG00000010181	570669
1005	asb10	-5.88435722643693	3.7310842001371	11.1821140727277	0.00082589615393672	0.0120047741690802	ENSDARG00000099461	559467
1009	ASB13	-2.00126250829406	2.21084956562768	13.2914488382664	0.000266619365545119	0.00648725291200164	ENSDARG00000089833	556808
1015	asb16	-3.033085158396	3.1703648185054	8.44438203783353	0.00366172842769241	0.0291137189219657	ENSDARG00000056468	678621
1032	ash1l	-2.10843858427368	7.0619382834154	14.4689139308503	0.000142491764892512	0.00464737641883955	ENSDARG00000070981	563799
1048	aspa	-1.66950407787665	2.33344096872272	7.61626561162887	0.00578441479809237	0.0380823321978506	ENSDARG00000005154	557232
1057	asrgl1	-1.56833082592521	2.55627870119358	7.99065293014071	0.00470194554377493	0.0336410117323584	ENSDARG00000021681	541402
1060	aste1a	-3.81902925023455	2.73269351951288	11.5902851518782	0.00066297245609641	0.0107269742282604	ENSDARG00000070132	100006826
