Gene	logFC	logCPM	LR	PValue	FDR	ENSEMBLID	ENTREZID
1426	bik	1.96479954907474	3.02616856999252	9.88481303198664	0.00166648463083065	0.0242626558292773	ENSDARG00000045549	564030
1442	blnk	1.9718650140671	2.28569863035546	9.67733029943561	0.00186555505153023	0.0258834178438796	ENSDARG00000042722	405764
1450	BLTP3A	1.80741845013006	4.09317932477874	7.90867549230352	0.00491982779669729	0.0459912676057981	ENSDARG00000077011	567346
1519	BRD1	1.57408097171385	4.96601377275184	12.1707693477821	0.000485442793151998	0.011099836174187	ENSDARG00000013596	569574
1619	C18H15orf48	2.89871834705758	2.46749410242948	8.53804865214833	0.00347798294735246	0.0376455210944648	ENSDARG00000092903	751757
1631	c1qa	4.3105126104616	3.51874015306162	10.1484073523319	0.00144425964300078	0.0221863658336941	ENSDARG00000044613	553548
1652	C20H6orf58	3.92473355017604	4.80738470643743	10.8982454213768	0.000962553924540541	0.0172881664090438	ENSDARG00000090722	796447
1672	c3a.6	3.57203054222891	4.90551203110938	9.22108457493465	0.0023924377964221	0.0300151506212873	ENSDARG00000043719	494039
1673	c3b.1	3.8893937455787	5.64257702206735	10.2996691237469	0.001330540640901	0.0210747711638271	ENSDARG00000093068	563665
1674	c3b.2	3.91096461670322	5.29667572188304	10.5899108632697	0.0011370645922807	0.0190637370549502	ENSDARG00000001818	566347
1693	C7H4orf54	1.96186878840012	2.07827405478654	8.46361536199253	0.00362320960757121	0.0385529568439105	ENSDARG00000098379	101884490
1710	ca15c	3.76895722417793	1.88470473158716	11.31023780455	0.000770808996798739	0.0150738798880543	ENSDARG00000002259	768190
1716	CA6	2.45443644949622	6.64164759774104	7.97641947375659	0.00473905812158616	0.0450059113942967	ENSDARG00000056499	100006448
1747	cacna1sb	3.01274222807595	3.37823666682136	11.1294215901245	0.000849690835810452	0.0160192770155174	ENSDARG00000042552	405791
1759	cacnb4a	3.08554237204384	4.53459481645515	14.2593995811437	0.000159263417559152	0.00531921919881551	ENSDARG00000009738	562422
1769	cacng6a	3.13018729848504	2.78648983508452	8.09746383643035	0.00443272400047192	0.0430264458462435	ENSDARG00000036457	100034580
1791	calcoco1b	3.29313357201631	1.98907351459887	16.6712864241143	4.4448709738468e-05	0.00233847415393976	ENSDARG00000016391	386968
1792	calcoco2	2.51485164468902	3.71128070682045	9.36149137336264	0.00221591769432675	0.0286590950531672	ENSDARG00000052515	553776
1866	CAPN5	2.36169590222671	1.38200443818933	8.24213816976618	0.00409288893553357	0.0409796240832241	ENSDARG00000069748	100006332
1882	CARD11	2.33185888206366	3.07695454697863	18.159283438313	2.03176552073987e-05	0.00132734571657127	ENSDARG00000052741	557072
1884	CARD9	2.27846237459914	2.5273484770648	8.55115952033488	0.00345302209944993	0.0374602488708573	ENSDARG00000067672	796425
1909	casp6b.1	2.47067460705753	1.63010460082483	9.46941485224665	0.00208926005480041	0.0276423984253451	ENSDARG00000025608	791531
1931	cav4a	3.5112813359125	4.60106238233486	12.6585759744669	0.000373846853671555	0.00933831741629158	ENSDARG00000003632	100136849
1953	cbln17	3.8117498524861	1.74863874907506	14.9600562325313	0.000109811237334947	0.00419375464211732	ENSDARG00000088911	100535383
1960	cbln9	5.05547344179793	2.27518060749283	14.0508023294351	0.000177937902410215	0.00576433053608542	ENSDARG00000030254	560421
1998	ccdc127a	1.94962423665447	2.27064916521967	8.63982922895539	0.00328892257717893	0.0363432058017263	ENSDARG00000104344	751722
2019	ccdc28b	1.79493707218651	3.34600509058343	8.83890319450904	0.00294876304955938	0.034201149081014	ENSDARG00000011222	559814
2064	ccl19b	2.64103152329097	2.21478714106968	8.62328557705023	0.00331892660555504	0.0365389234630088	ENSDARG00000039351	795469
2075	ccl34b.4	5.95341185361838	3.18771020071964	11.2080926273073	0.000814413854641187	0.0156183560188447	ENSDARG00000094002	556621
2095	ccn4b	1.98744238829071	1.93606873639549	9.62510046116232	0.00191935950783579	0.0261911069795343	ENSDARG00000076685	792714
2110	ccndx	2.82792913744813	1.25341461162863	8.52035908714394	0.00351195186348894	0.0378346024849708	ENSDARG00000019741	567411
2133	ccr12a	2.2774898104225	2.24596495249028	8.76013821017051	0.00307885716056454	0.0349977166721915	ENSDARG00000038541	563803
2137	CCR8	3.30710211199273	1.92981573682336	8.70032054039366	0.00318154098614238	0.0355754128450466	ENSDARG00000086616	100329767
2172	cd40	3.03821513011628	3.2079347602101	12.2763873404704	0.000458725514716973	0.0107085988939492	ENSDARG00000054968	100270764
2176	cd74a	9.06206353529875	6.84636661792436	15.5627970626218	7.98095999814853e-05	0.00339714609945057	ENSDARG00000009087	58113
2177	cd74b	7.04177430887753	6.13258768086677	13.1311200788719	0.000290431092287355	0.00781537790211565	ENSDARG00000036628	30645
2234	cdcp1a	1.55346456819633	2.42594945127828	9.522647016733	0.00202951634880938	0.0271541065874083	ENSDARG00000058943	541520
2240	CDH13	2.54908651888888	5.78150032693902	11.2509925530026	0.000795804496736078	0.0154273621731391	ENSDARG00000014215	558732
2265	CDK18	2.09258885469667	2.90716976131563	12.0328343344255	0.000522715312044237	0.0117059546312995	ENSDARG00000012204	100150007
2296	cdnf	2.74124263917012	3.01318441562547	10.2622471788595	0.00135780188525671	0.0214494212786124	ENSDARG00000075501	100037317
2321	cela1.3	4.43061520033646	3.09627515753377	12.4921506282998	0.000408665462551375	0.00992268655827688	ENSDARG00000043173	445032
2371	cep68	2.19460564320004	4.021188002659	18.1176226659895	2.0767053081549e-05	0.00135175325441397	ENSDARG00000039411	541505
2389	CERS3	2.52048475518555	3.38359660628763	11.4299593168873	0.000722692681320553	0.014443957449055	ENSDARG00000078541	100332380
2396	ces2a	3.31390937368462	8.02763636646438	8.71753390108471	0.00315164068323748	0.0354187218560431	ENSDARG00000041569	566132
