ID	p.adjust
GO:0005212	2.04e-08
GO:0009881	2.04e-08
GO:0005198	2.04e-08
GO:0008020	2.04e-08
GO:0016712	7.61500773760985e-07
GO:0005179	1.39261516156404e-05
GO:0004252	1.39261516156404e-05
GO:0008395	2.98552723781678e-05
GO:0140375	3.01714604192847e-05
GO:0020037	3.01714604192847e-05
GO:0004896	3.37553909908691e-05
GO:0004175	3.37553909908691e-05
GO:0046906	4.15731132319285e-05
GO:0004497	4.53535479781252e-05
GO:0017171	6.98047117275512e-05
GO:0061135	9.5805693268557e-05
GO:0008236	0.000197458584185601
GO:0005506	0.000211755187390935
GO:0004620	0.00036542417769467
GO:0030414	0.000434051324705957
GO:0003899	0.000480390151874684
GO:0004866	0.000480390151874684
GO:0034062	0.000482308936158456
GO:0097747	0.000482308936158456
GO:0008233	0.000510125253155673
GO:0061134	0.000708545707652181
GO:0031681	0.000722572804732887
GO:0016298	0.000722572804732887
GO:0016853	0.000857377248024148
GO:0004984	0.00120017451142509
GO:0005319	0.0012953650965619
GO:0001664	0.0012953650965619
GO:0005549	0.00281019268219017
GO:0016859	0.00297843534499845
GO:0048018	0.00358027743570025
GO:0004935	0.00359328908034357
GO:0004553	0.00501530766295649
GO:0030546	0.00501530766295649
GO:0030545	0.00508101541741347
GO:0016798	0.0064881316894159
GO:0051427	0.00679350299538497
GO:0019905	0.00990962931281163
GO:0016705	0.010848446298905
GO:0003950	0.0123752020243388
GO:0005044	0.0129686559652625
GO:0015272	0.0129686559652625
GO:0003735	0.0150819511438612
GO:0005523	0.0156165229734371
GO:0005261	0.0156165229734371
GO:0061630	0.0162894825372712
GO:0003779	0.0165064723294467
GO:0046873	0.0170750141036909
GO:0005244	0.0173846122335399
GO:0051428	0.0178589017512088
GO:0016860	0.0222863284105316
GO:0022832	0.0226742639084102
GO:0019239	0.0233092507167093
GO:0005201	0.0234495259577878
GO:0004713	0.0234495259577878
GO:0016810	0.0240963316300044
GO:0003755	0.0244010673105317
GO:0005501	0.0248121177470222
GO:0019840	0.0248121177470222
GO:0061659	0.0248121177470222
GO:0005518	0.0251883614528535
GO:0004879	0.0275315211665151
GO:0098531	0.0275315211665151
GO:0008092	0.0303336853062788
GO:0016840	0.0307662619677793
GO:0005267	0.0307662619677793
GO:0004842	0.0307662619677793
GO:0017075	0.0310137900375081
GO:0030159	0.0312089563312511
GO:0015485	0.0312089563312511
GO:0050253	0.0330638238620127
GO:0051015	0.0401870816031263
GO:0030515	0.0433596728356007
GO:0140098	0.0450419336936042
