ID	p.adjust
GO:0005212	4.045e-08
GO:0005198	4.045e-08
GO:0005179	7.63519584264251e-06
GO:0004984	7.71386488811216e-06
GO:0005549	1.1111827374681e-05
GO:0031406	1.1111827374681e-05
GO:0017171	1.31768848702987e-05
GO:0004252	1.89447914893987e-05
GO:0008236	1.89447914893987e-05
GO:0033293	8.94896768329793e-05
GO:0061134	0.000120014056482963
GO:0005504	0.000155241926162171
GO:0005355	0.000234098565486841
GO:0015293	0.000234098565486841
GO:0030414	0.000286019288272496
GO:0001664	0.000335181583481286
GO:0004857	0.000473710705045634
GO:0005342	0.000535126518075417
GO:0015145	0.000537812768397486
GO:0015149	0.000537812768397486
GO:0009881	0.000537812768397486
GO:0008234	0.000537812768397486
GO:0140097	0.000604398546682742
GO:0061135	0.000727510949269233
GO:0004866	0.000763677727533781
GO:0046943	0.000763677727533781
GO:0061630	0.000950565128458034
GO:0008289	0.000950565128458034
GO:0051119	0.00098558461569039
GO:0019905	0.00098558461569039
GO:0008020	0.00121561868737627
GO:0005509	0.00121561868737627
GO:0015291	0.001423595528696
GO:0015175	0.00145162119112792
GO:0015179	0.00155397300165622
GO:0000149	0.00257971070315915
GO:0022804	0.00257971070315915
GO:0032190	0.00312748121968482
GO:0008094	0.00312748121968482
GO:0008235	0.00312748121968482
GO:0015294	0.00312748121968482
GO:0015171	0.00312748121968482
GO:0061659	0.00312748121968482
GO:0008238	0.00313312896233246
GO:0017075	0.00320415491383775
GO:0019203	0.0035029739582819
GO:0050308	0.0035029739582819
GO:0005184	0.00429704061372705
GO:0015144	0.00698398068629398
GO:0015370	0.00698398068629398
GO:0004180	0.00709482104141773
GO:0008514	0.00755037115628049
GO:0004197	0.00794229539314767
GO:0004867	0.0111046291363235
GO:0004879	0.0115272784277242
GO:0098531	0.0115272784277242
GO:0030546	0.0115272784277242
GO:0004386	0.0116376785321103
GO:0071855	0.0120639304252852
GO:0008509	0.0142225210268349
GO:0001786	0.0162458125545416
GO:0048018	0.0162458125545416
GO:0019842	0.016683229558756
GO:0004970	0.0167479933598808
GO:0072341	0.0167479933598808
GO:0015081	0.0180262722356631
GO:0061575	0.0180358828927635
GO:0031681	0.0182942456241167
GO:0016790	0.0191424516032754
GO:0005372	0.0194855008740777
GO:0015453	0.0210358800379515
GO:0030545	0.0210358800379515
GO:0043178	0.0248760783557741
GO:0004181	0.0250394473424386
GO:0035804	0.0271904274606906
GO:0009055	0.0271904274606906
GO:0008066	0.0271904274606906
GO:0005343	0.0276119554664852
GO:0033612	0.0290028054984353
GO:0070696	0.0290028054984353
GO:0003678	0.0290028054984353
GO:0015172	0.0290028054984353
GO:0047617	0.0356265081412452
GO:0005201	0.0381141763029437
GO:0005501	0.0398228693333777
GO:0019840	0.0398228693333777
GO:0022853	0.0398653313736729
GO:0015250	0.0446959324548091
